,categories,seedwords,words
35,school,['school'],"['seventh_grade', 'first_graders', 'many_parents', 'curriculum', 'district_superintendent', 'third_grade', 'preschool', 'pupils', 'schoolwork', 'cuny', 'charter_school', 'yeshiva', 'sixth_grade', 'local_public_schools', 'class', 'assistant_principal', 'fellow_students', 'grade_school', 'several_students', 'lower_grades', 'public_high_school', 'other_students', 'university', 'nursery_school', 'parochial_school', 'school_officials', 'hostos', 'principal', 'tutoring', 'college', 'ninth_grade', 'minority_students', 'eighth_grade', 'bilingual_classes', 'summer_program', 'school_district', 'high_school', 'second_grade', 'many_students', 'same_school', 'dormitory', '10th_grade', 'many_teachers', 'first_grade', 'tutors', 'special_education_classes', 'elementary_school', 'fourth_grade', 'boys', 'vocational_school', 'junior_high_school', 'few_students', 'more_students', 'kindergarten', 'special_education', 'student', 'neighborhood_schools', 'student_body', 'special_school', 'school_program', 'private_school', 'new_school', 'high_schools', 'school_building', 'younger_students', 'local_schools', 'school_system', 'gym', 'local_high_school', 'elementary', 'elementary_schools', 'guidance_counselor', 'new_students', 'private_schools', 'school', 'disabled_students', 'faculty_members', 'gifted_students', 'regular_classes', 'catholic_school', 'many_schools', 'summer_camp', 'classrooms', 'black_students', 'stuyvesant', 'several_schools', 'campus', 'classmates', 'teacher', 'school_board', 'upperclassmen', 'teaching', 'dorms', 'public_school_system', 'counselors', 'schools', 'other_schools', 'girls', 'bronx_science', 'classroom', 'parents', 'administrators', 'dormitories', 'fifth_grade', 'older_students', 'fifth_graders', 'other_teachers', 'neighborhood_school', 'kindergartners', 'public_schools', 'special_education_students', 'students', 'teachers', 'community_college', 'catholic_schools', 'schooling', 'most_students', 'public_school', 'regular_classrooms', 'middle_school', 'summer_school', 'classes', 'high_school_students', 'local_school', 'grades', 'extracurricular_activities']"
36,magic,['magic'],"['cleverness', 'cliche', 'great_art', 'ecstasy', 'inventiveness', 'playfulness', 'marvels', 'alchemy', 'sensuality', 'sparkle', 'daydreams', 'life_force', 'rapture', 'timelessness', 'strangeness', 'whimsy', 'transcendence', 'weirdness', 'conceit', 'spontaneity', 'silliness', 'glamour', 'enchantment', 'thrills', 'storytelling', 'perfection', 'fairy_tale', 'frisson', 'escapism', 'ingenuity', 'artifice', 'pathos', 'wonders', 'thrill', 'own_kind', 'bliss', 'magic', 'magically', 'dazzle', 'fairy_tales', 'immortality', 'fantasy_world', 'stagecraft', 'illusion', 'theatricality', 'beauty', 'fantasy', 'cliches', 'eccentricity', 'mystique', 'everyday', 'panache', 'imagination', 'imaginations', 'fullness', 'merriment', 'verisimilitude']"
37,beach,['beach'],"['pier', 'canyon', 'fishing', 'harbor', 'the_jersey_shore', 'slopes', 'golf_course', 'reef', 'low_tide', 'sunset', 'lagoon', 'sunbathers', 'canoe', 'dirt_roads', 'shoreline', 'pond', 'lighthouse', 'swimming_pool', 'bathers', 'swim', 'marina', 'small_boat', 'campsite', 'boat', 'seashore', 'riverbank', 'lodge', 'rowboat', 'inlet', 'jersey_shore', 'tennis_court', 'fire_island', 'park', 'lake', 'hiking', 'dock', 'surf', 'hike', 'shallow_water', 'ocean', 'shore', 'hillside', 'ski_slopes', 'river', 'beachgoers', 'summer_weekends', 'swimming', 'jetty', 'beach', 'dunes', 'dune', 'gorge', 'boaters', 'front_yard', 'sunbathing', 'soccer_field', 'boardwalk', 'front_porch', 'kayaks', 'rapids', 'paddling', 'meadow', 'sandy_beach', 'campground', 'long_island_sound', 'country_road', 'boat_ride', 'dirt_road', 'hot_tub', 'jones_beach', 'beaches', 'cove', 'cliffs', 'lake_michigan', 'creek', 'stilts', 'waterfall', 'woods', 'amusement_park']"
38,journalism,['journalism'],"['photojournalism', 'academic', 'business_world', 'social_science', 'psychology', 'humanities', 'literature', 'science', 'academic_life', 'newspaper_business', 'american_literature', 'mass_media', 'book_publishing', 'publishing', 'investigative_reporting', 'the_new_republic', 'news_business', 'sociology', 'politics', 'american_journalism', 'linguistics', 'popular_culture', 'academic_world', 'american_culture', 'current_events', 'art_history', 'political_correctness', 'literary_criticism', 'academia', 'anthropology', 'broadcast_journalism', 'astrology', 'social_sciences', 'fiction', 'journalism']"
39,morning,['morning'],"['each_morning', 'day', 'monday_morning', 'the_next_day', 'early_morning', '4_am', 'friday_morning', 'afternoon', 'morning', 'the_morning', 'a_few_hours', 'early_afternoon', 'this_morning', 'three_hours', 'the_next_morning', 'late_afternoon', 'friday_afternoon', 'wednesday_morning', 'midday', 'the_day', '3_am', '7_am', '5_am', 'saturday_morning', 'several_hours', 'sunday_morning', '6_am', 'evening', 'next_morning', 'the_night', 'night', 'midafternoon']"
40,banking,['banking'],"['lending', 'deutsche_bank', 'goldman_sachs', 'banking', 'securities_firms', 'regulator', 'first_union', 'mutual_fund_business', 'auditing', 'holding_companies', 'brokerage', 'investment_banking', 'corporate', 'diversified', 'other_financial_services', 'investment_bank', 'nomura_securities', 'corporate_finance', 'commercial_banking', 'the_bank_of_america', 'citibank', 'institutional', 'securities_trading', 'j_p_morgan_chase', 'financial', 'banking_business', 'retail_banking', 'capital_markets', 'international_finance', 'bank_of_america', 'financial_companies', 'consumer_banking', 'insurance_business', 'leveraged_buyouts', 'asset_management', 'ubs', 'money_management', 'securities_business', 'bank', 'mergers', 'trading_operations', 'financial_industry', 'fidelity_investments', 'finance', 'banking_industry', 'telecommunications', 'real_estate', 'private_banking', 'underwriting', 'hsbc', 'credit_suisse_first_boston', 'securities_underwriting', 'investment', 'merchant_banking', 'investment_firm', 'troubled_companies', 'financial_services_industry', 'securities', 'retailing', 'financial_institutions', 'merrill_lynch__company', 'nationsbank', 'reinsurance', 'the_bank_of_boston', 'risk_management', 'conglomerate', 'international_business', 'commercial_bank', 'the_american_international_group', 'holding_company', 'financial_services']"
41,social_media,['forum'],"['panel_discussion', 'public_meetings', 'monthly_meetings', 'twoday_conference', 'social_media', 'annual_conference', 'public_forum', 'discussion', 'debates', 'convention', 'town_meetings', 'religious_groups', 'public_issues', 'public_forums', 'symposium', 'seminar', 'gatherings', 'annual_convention', 'threeday_conference', 'religious_leaders', 'national_conference', 'moderator', 'town_meeting', 'forum', 'forums', 'conference', 'the_world_economic_forum', 'convocation', 'conferences', 'the_league_of_women_voters', 'seminars', 'gathering', 'topic', 'various_groups']"
42,exercise,['exercise'],"['relaxation', 'dieting', 'weight_loss', 'regimen', 'alertness', 'exercises', 'eating', 'selfcontrol', 'physical_activity', 'exercise']"
43,night,['night'],"['four_hours', 'the_wee_hours', 'the_night_before', 'day', 'all_day', 'each_night', 'all_night', 'early_morning', 'first_night', '4_am', 'afternoon', 'five_hours', 'nights', 'morning', 'the_evening', 'one_night', 'a_few_hours', 'weekend', 'a_half_hour', 'three_hours', '1_am', '2_am', 'late_afternoon', '3_am', 'the_day', 'an_hour', 'two_hours', 'half_an_hour', 'sunday_morning', '6_am', 'two_nights', 'evening', 'hotel_room', 'next_morning', 'the_night', 'night', 'every_night']"
44,kill,['kill'],"['murder', 'starve', 'maim', 'hunt', 'attack', 'rob', 'fire', 'ambush', 'torture', 'destroy', 'killing', 'kidnap', 'kills', 'injure', 'imprison', 'assassinate', 'shoot', 'poison', 'arrest', 'abduct', 'assault', 'blackmail', 'stab', 'kill', 'trap', 'rape', 'harass', 'humiliate', 'terrorize', 'expel', 'die', 'strangle', 'subdue', 'frighten', 'dismember', 'jail', 'slaughter']"
45,blue_collar_job,['worker'],"['supervisor', 'bookkeeper', 'engineer', 'plumber', 'resident', 'technician', 'foreman', 'worker', 'postal', 'blue_collar_job', 'welder', 'janitor', 'contractor', 'electrician', 'repairman', 'roofer', 'laborer', 'carpenter', 'nurse', 'mechanic', 'machinist', 'retiree', 'employee']"
46,art,['art'],"['public_art', 'great_art', 'folk_art', 'painting', '20thcentury_art', 'modern_art', 'artwork', 'architecture', 'abstract_painting', 'high_culture', 'connoisseurship', 'art_form', 'performance_art', 'contemporary_art', 'young_artists', 'social_history', 'impressionists', 'visual_arts', 'outsider_art', 'japanese_culture', 'creative_process', 'human_figure', 'own_work', 'photojournalism', 'minimalism', 'other_artists', 'new_art', 'modern_architecture', 'many_artists', 'everyday_life', 'impressionism', 'artists', 'cinema', 'art_history', 'african_art', 'curators', 'european_art', 'own_art', 'great_works', 'aesthetics', 'objects', 'american_artists', 'printmaking', 'portraiture', 'modern_design', 'aesthetic', 'artist', 'surrealism', 'art_world', 'video_art', 'calligraphy', 'french_art', 'other_art', 'art', 'political_art', 'subject_matter', '20thcentury', 'modernism', 'american_art', 'japanese_art', 'avantgarde', 'black_culture', 'ancient_art', 'old_masters', 'surrealists', 'culture', 'western_art', 'esthetics', 'sculpture', 'esthetic', 'literature', 'high_art', 'abstract_art', 'fine_art', 'abstraction', 'chinese_art', 'visual_art', 'conceptual_art', 'abstract_expressionism', 'craftsmanship', 'cubism', 'cultural_history', 'indian_art', 'younger_artists']"
47,ridicule,['ridicule'],"['namecalling', 'cowardice', 'grandstanding', 'mischief', 'derision', 'distaste', 'bigotry', 'flattery', 'fury', 'callousness', 'timidity', 'sensationalism', 'pettiness', 'taunts', 'smugness', 'moral_outrage', 'bemusement', 'hysteria', 'animus', 'outspokenness', 'opportunism', 'opprobrium', 'wrath', 'laziness', 'passivity', 'insinuation', 'demagoguery', 'vulgarity', 'aloofness', 'pomposity', 'slights', 'revulsion', 'invective', 'defensiveness', 'vilification', 'political_correctness', 'mockery', 'vitriol', 'stupidity', 'viciousness', 'selfrighteousness', 'racial_prejudice', 'sexism', 'selfpity', 'snobbery', 'indignation', 'arrogance', 'malice', 'misogyny', 'nastiness', 'hypocrisy', 'egotism', 'negativism', 'insulting', 'prurience', 'adulation', 'recklessness', 'hubris', 'selfaggrandizement', 'loathing', 'belligerence', 'cynicism', 'rudeness', 'outrage', 'indifference', 'foolishness', 'condescension', 'ridicule', 'shyness', 'bullying', 'disdain', 'hyperbole', 'humiliation', 'victimization', 'sarcasm', 'scorn', 'insults', 'vindictiveness', 'mongering', 'insensitivity', 'meanness', 'disgust']"
48,play,['play'],"['playing', 'played', 'play', 'skate', 'coach']"
49,computer,['computer'],"['graphics', 'disk_drive', 'aided_design', 'user', 'electronic_mail', 'computer_networks', 'new_computer', 'scanners', 'web', 'hard_disks', 'microprocessor', 'camcorder', 'floppy_disk', 'computer_technology', 'desktop_computers', 'electronically', 'analog', 'web_page', 'instant_messaging', 'computer_program', 'word_processor', 'mobile_phone', 'computer_system', 'bluetooth', 'software', 'hardware', 'web_pages', 'computer_network', 'computer_user', 'printers', 'internet_connection', 'word_processing', 'circuits', 'personal_computers', 'computerized', 'spreadsheets', 'digital_camera', 'database', 'computer_screen', 'fax_machine', 'portable_computer', 'computers', 'peripherals', 'laptop_computer', 'machines', 'software_programs', 'programmer', 'motherboard', 'microchip', 'wireless_network', 'digital_information', 'electronic', 'digital', 'new_software', 'laptops', 'computer_chip', 'central_computer', 'home_computer', 'digital_images', 'computer', 'computer_data', 'special_software', 'email', 'gadget', 'work_station', 'calculator', 'computer_code', 'mainframe', 'search_engine', 'modem', 'wirelessly', 'computer_users', 'audio', 'desktop_computer', 'password', 'hard_drive', 'personal_computer', 'the_world_wide_web', 'other_devices', 'web_browser', 'hard_drives', 'microchips', 'computer_mouse', 'laser_printer', 'remote_control', 'hacker', 'scanner', 'circuitry', 'palmtop', 'software_program', 'technology', 'desktop', 'spreadsheet', 'device', 'computer_programs', 'hard_disk', 'home_computers', 'laptop', 'printer', 'wifi', 'pc', 'modems', 'internet', 'other_computers', 'machine']"
50,college,['college'],"['seventh_grade', 'graduate_school', 'third_grade', 'graduate', 'preschool', 'schoolwork', 'undergraduates', 'sixth_grade', 'college_education', 'prep_school', 'ivy_league_school', 'senior_year', 'liberal_arts', 'class', 'grade_school', 'admissions_office', 'public_high_school', 'athletic_scholarship', 'good_grades', 'other_students', 'junior_year', 'university', 'full_scholarship', 'college_applications', 'athletic_scholarships', 'minority_students', 'college', 'ninth_grade', 'eighth_grade', 'fouryear_colleges', 'barnard', 'high_school', 'many_students', 'seniors', 'same_school', '10th_grade', 'college_level', 'graduation', 'first_semester', 'first_grade', 'college_classes', 'tutors', 'enrolling', '11th_grade', 'senior', 'scholarships', 'elementary_school', 'fourth_grade', 'junior_high_school', 'few_students', 'more_students', 'kindergarten', 'freshmen', 'college_degree', 'nyu', 'internships', 'scholarship', 'course_work', 'freshman_year', 'student', 'student_body', 'vassar', 'private_school', 'new_school', 'law_school', 'tuition', 'high_school_diploma', 'diplomas', 'top_colleges', 'new_students', 'private_schools', 'school', 'regular_classes', 'remedial_work', 'colleges', 'fouryear_college', 'college_courses', 'ged', 'secondary_school', 'black_students', 'stuyvesant', 'semester', 'night_school', 'classmates', 'medical_school', 'upperclassmen', 'teaching', 'high_school_graduates', 'other_schools', 'sophomore_year', 'higher_education', 'diploma', 'classroom', 'other_colleges', 'fifth_grade', 'older_students', 'juniors', 'graduates', 'students', 'business_school', 'community_college', 'schooling', 'most_students', 'yale', 'academically', 'public_school', 'best_students', 'middle_school', 'summer_school', 'nursing_school', 'classes', 'junior_college']"
51,optimism,['optimism'],"['distrust', 'anxiety', 'satisfaction', 'dissatisfaction', 'disillusionment', 'gloom', 'inevitability', 'unhappiness', 'discontent', 'growing_confidence', 'uneasiness', 'national_mood', 'elation', 'expectation', 'growing_sense', 'weariness', 'regret', 'disaffection', 'exuberance', 'pessimism', 'deep_disappointment', 'disappointment', 'bitterness', 'resilience', 'deep_concern', 'deep_skepticism', 'economic_recovery', 'few_signs', 'ambivalence', 'glimmer', 'insecurity', 'worry', 'unease', 'lingering_doubts', 'puzzlement', 'optimism', 'cautious_optimism', 'hesitancy', 'widely_held_view', 'nervousness', 'new_sense', 'confidence', 'hope', 'misgivings', 'great_hope', 'uncertainty', 'good_feelings', 'belief', 'guarded_optimism', 'euphoria', 'apprehension', 'enthusiasm', 'new_mood', 'frustration', 'urgency', 'jubilation', 'sentiment', 'disenchantment', 'discouragement', 'wariness', 'new_confidence', 'skepticism', 'disquiet', 'worries', 'impatience', 'cynicism']"
52,stealing,['stealing'],"['smuggling', 'bilking', 'torturing', 'possessing', 'raiding', 'extort', 'funneling', 'stashing', 'misappropriating', 'laundered', 'pocketing', 'snatching', 'allegedly', 'shoplifting', 'concealing', 'pocketed', 'misusing', 'stealing', 'swindled', 'robbing', 'bribing', 'peddling', 'theft', 'illegal_possession', 'strangling', 'launder', 'kidnapping', 'laundering', 'extorting', 'cheating', 'steal', 'evading', 'vandalizing', 'stolen', 'embezzling', 'stole', 'extorted', 'falsifying', 'defrauding', 'swindling', 'pilfering']"
53,real_estate,['estate'],"['executors', 'developer', 'landowner', 'estate', 'realty', 'former_owner', 'real_estate', 'real_estate_company', 'realtor', 'builder', 'executor', 'appraiser', 'doris_duke', 'property', 'estates', 'real_estate_developer', 'real']"
54,home,['home'],"['hometown', 'childhood_home', 'manhattan_apartment', 'family', 'home', 'small_apartment', 'house', 'family_home', 'own_home', 'nursing_home']"
55,divine,['divine'],"['oneness', 'natural_order', 'mystical', 'holiness', 'savage', 'delusion', 'gentility', 'monstrous', 'divine', 'human_spirit', 'grail', 'chivalry', 'hideous', 'romantic_love', 'transcendent', 'mortal', 'theirs', 'wholeness', 'nobility', 'idealized', 'pagan', 'grotesque', 'otherness', 'barbarian', 'inanimate', 'god', 'transcendence', 'abject', 'human_soul', 'noble', 'mortals', 'demonic', 'goddess', 'bliss', 'exaltation', 'damnation', 'chaste', 'original_sin', 'deity', 'exalted', 'earthly', 'mythic', 'selfsacrifice', 'material_world', 'mystic', 'pious', 'life_force', 'perversity', 'embodiment', 'virtuous', 'morbid', 'very_essence', 'piety', 'timeless', 'womanhood', 'villainy', 'immortal', 'wickedness', 'diabolical', 'romanticism', 'decadent', 'sublime', 'righteousness', 'carnal', 'saintly', 'merciful', 'eternal', 'superego', 'ineffable', 'supernatural', 'purest', 'anarchic', 'ordinariness', 'mythical', 'banality', 'sinner', 'wicked', 'patriarchy', 'redemptive', 'elemental', 'superstition', 'manliness']"
56,sexual,['sexual'],"['mutilation', 'bisexuality', 'sexual_activity', 'promiscuous', 'bestiality', 'monogamy', 'bigamy', 'masculinity', 'overtly', 'frontal', 'erotic', 'heterosexuality', 'pedophilia', 'social_class', 'sexual_exploitation', 'compulsive', 'homosexuality', 'seduction', 'romantic_love', 'transgression', 'selfmutilation', 'consensual', 'miscegenation', 'occult', 'sexual_behavior', 'fornication', 'drunkenness', 'sexual_act', 'grotesque', 'manifestations', 'homoerotic', 'sexual_innuendo', 'lewd', 'heterosexual', 'feminism', 'sexual_preference', 'sexuality', 'sexual_relationships', 'illicit', 'murderous', 'sexual_identity', 'homoeroticism', 'physical_violence', 'pathological', 'gender', 'psychological', 'perversion', 'sexual_activities', 'entrapment', 'orgasms', 'immorality', 'parental', 'sexual_fantasies', 'sexual_desire', 'infidelity', 'adolescent', 'sexual_intercourse', 'orgasm', 'voyeurism', 'adultery', 'procreation', 'familial', 'racial_prejudice', 'sexism', 'date_rape', 'misogyny', 'female_sexuality', 'nudity', 'sex_roles', 'cruelty', 'incest', 'sexual_matters', 'promiscuity', 'societal', 'racial', 'gender_roles', 'sexual', 'eroticism', 'masturbation', 'human_relationships', 'narcissistic', 'anal_sex', 'involuntary', 'eros', 'carnal', 'lesbianism', 'psychotic', 'homosexual', 'bisexual', 'antisocial', 'sexual_politics', 'sexual_conduct', 'criminality', 'infanticide', 'amorality', 'willful', 'bullying', 'family_relationships', 'exhibitionism', 'masochism', 'intercourse', 'sadism', 'supernatural', 'sadomasochism', 'sex', 'overt', 'victimization', 'narcissism', 'seductions', 'homophobia', 'patriarchy', 'sexual_violence', 'marital']"
57,fear,['fear'],"['distrust', 'anxiety', 'resentment', 'panic', 'powerlessness', 'hostility', 'apathy', 'fear', 'suspicion', 'unhappiness', 'indifference', 'outrage', 'helplessness', 'isolation', 'vicious_cycle', 'hysteria', 'anarchy', 'despair', 'uneasiness', 'impatience', 'resentments', 'specter', 'feared', 'feeling', 'inhibitions', 'concern', 'stigma', 'retribution', 'afraid', 'unpleasantness', 'insecurity', 'irritation', 'worry', 'frustrations', 'unease', 'danger', 'hatred', 'mistrust', 'nervousness', 'humiliation', 'dread', 'anxieties', 'complacency', 'ignorance', 'boredom', 'hope', 'instability', 'desperation', 'revulsion', 'annoyance', 'anger', 'fearing', 'own_fears', 'agitation', 'paranoia', 'apprehension', 'rage', 'frustration', 'discouragement', 'wariness', 'fears', 'loathing', 'fearful', 'worries', 'disgust', 'hopelessness', 'cynicism']"
58,irritability,['irritability'],"['vomiting', 'such_symptoms', 'mood_swings', 'emotional_stress', 'joint_pain', 'chronic_fatigue', 'sleepiness', 'narcolepsy', 'incontinence', 'lethargy', 'night_sweats', 'skin_rashes', 'psychosis', 'insomnia', 'phobias', 'drowsiness', 'abdominal_pain', 'hot_flashes', 'hyperactivity', 'wheezing', 'tiredness', 'hypochondria', 'constipation', 'rashes', 'coughing', 'palpitations', 'social_isolation', 'sleep_deprivation', 'dizziness', 'impulsiveness', 'panic_attacks', 'hallucinations', 'bulimia', 'irritability', 'worthlessness', 'overeating', 'numbness', 'lassitude', 'other_symptoms', 'arousal', 'sore_throats', 'migraine', 'agoraphobia', 'disfigurement', 'physical_pain', 'disorientation', 'heart_palpitations', 'moodiness', 'blurred_vision', 'fainting', 'sneezing', 'sleeplessness', 'physical_symptoms', 'nausea', 'memory_loss', 'suicidal_thoughts']"
59,superhero,['superhero'],"['rambo', 'darth_vader', 'clown', 'nerd', 'macho', 'superhero', 'werewolf', 'superman', 'vampire', 'cartoon_character', 'james_bond', 'clark_kent', 'hustler', 'movie_star', 'ogre', 'gal', 'charmer', 'joker', 'spike', 'gangster', 'mr_depp', 'starlet', 'femme_fatale', 'antihero', 'hooker', 'sidekick', 'brando', 'drag_queen', 'waif', 'keanu_reeves', 'lypsinka', 'pinocchio', 'everyman']"
60,business,['business'],"['company', 'private_business', 'corporate_clients', 'enterprise', 'banking', 'big_companies', 'investment_banking', 'corporate_world', 'few_companies', 'customer_base', 'small_business', 'retail_business', 'american_business', 'big_corporations', 'many_companies', 'other_businesses', 'hotel_business', 'other_business', 'enterprises', 'insurance_business', 'companies', 'other_industries', 'investments', 'large_corporations', 'small_companies', 'public_sector', 'new_market', 'business', 'real_estate', 'startups', 'new_business', 'suppliers', 'new_businesses', 'business_model', 'most_companies', 'industry', 'more_business', 'retailing', 'local_market', 'core_business', 'corporations', 'large_company', 'private_sector', 'businesses', 'internet_companies', 'whole_industry', 'financial_services']"
61,driving,['driving'],"['driving', 'speeding', 'swerving', 'drive', 'parked', 'walking', 'riding', 'minivan', 'swerved', '18wheeler', 'barreling', 'truck', 'cruising', 'driven', 'drives', 'driver', 'family_car', 'intoxicated', 'car', 'flat_tire', 'sped', 'drove', 'other_drivers', 'parking']"
62,pet,['pet'],"['ferret', 'dog', 'wild_animal', 'family_member', 'kennel', 'kittens', 'bear', 'grandparent', 'brood', 'shrink', 'homeless_person', 'guinea_pig', 'puppies', 'goldfish', 'older_person', 'spouse', 'gardener', 'monkey', 'child', 'toddler', 'vet', 'cow', 'puppy', 'squirrel', 'newborn', 'young_child', 'raccoon', 'mom', 'baby', 'fido', 'animal', 'sick_child', 'parrot', 'cat', 'dogs', 'pet_owners', 'pig', 'grandma', 'companionship', 'own_child', 'mommy', 'elderly_person', 'pets', 'kitten', 'cats', 'sitter', 'small_child', 'rat', 'nanny', 'feeding', 'pet', 'animal_shelter']"
63,childish,['childish'],"['endearing', 'goofy', 'idiotic', 'repulsive', 'corny', 'perverse', 'sophomoric', 'sneaky', 'facile', 'pretentious', 'insufferable', 'overwrought', 'humorless', 'childlike', 'fatuous', 'smug', 'vacuous', 'creepy', 'condescending', 'grotesque', 'neurotic', 'moralistic', 'shameless', 'trite', 'humorous', 'devious', 'hateful', 'mischievous', 'sanctimonious', 'wacky', 'sentimental', 'comical', 'uncouth', 'naughty', 'inarticulate', 'vile', 'snide', 'unfeeling', 'pompous', 'boastful', 'crass', 'morbid', 'trashy', 'patronizing', 'pedantic', 'manipulative', 'disagreeable', 'glib', 'impulsive', 'childish', 'ingenuous', 'flippant', 'infantile', 'inane', 'judgmental', 'sarcastic', 'melodramatic', 'narcissistic', 'clumsy', 'shrill', 'dopey', 'heartless', 'whiny', 'spiteful', 'overbearing', 'vulgar', 'obnoxious', 'bigoted', 'petulant', 'incoherent', 'gratuitous', 'willful', 'mawkish', 'boorish', 'loony', 'preachy', 'mindless', 'sexist', 'wicked', 'obtuse', 'pathetic', 'cliched']"
64,cooking,['cooking'],"['canning', 'mexican_food', 'sushi', 'thanksgiving_dinner', 'restaurant_kitchen', 'turkey', 'utensils', 'grits', 'bagels', 'meatballs', 'soup', 'herbs', 'burgers', 'grilling', 'gefilte_fish', 'tortillas', 'sauteing', 'cookbooks', 'biscuits', 'peanut_butter', 'hot_plate', 'fried_chicken', 'sauces', 'pies', 'fresh_ingredients', 'favorite_foods', 'doughnuts', 'omelets', 'leftovers', 'muffins', 'breads', 'snacking', 'oatmeal', 'bake', 'cooked', 'french_food', 'pancakes', 'grill', 'lasagna', 'pickles', 'reheating', 'cheeseburgers', 'sweets', 'cakes', 'scrambled_eggs', 'bakes', 'barbecuing', 'meatloaf', 'chefs', 'pasta', 'broiling', 'microwave_oven', 'meats', 'chocolate_chip_cookies', 'shucking', 'stove', 'fresh_fruit', 'home_cook', 'potatoes', 'sausages', 'fresh_vegetables', 'pizza', 'snack', 'chicken_soup', 'dishes', 'chinese_food', 'stew', 'paella', 'pastries', 'american_food', 'sampling', 'gumbo', 'baking', 'roasting', 'omelet', 'frying', 'roast', 'vegetables', 'steaks', 'french_fries', 'cooks', 'eating', 'sweet_potatoes', 'italian_food', 'cider', 'brownies', 'kitchen_staff', 'cooking', 'tofu', 'mr_flay', 'hamburgers', 'ice_cream', 'open_fire', 'indian_food', 'stews', 'home_cooks', 'tasting', 'cook']"
65,exasperation,['exasperation'],"['awkwardness', 'giddiness', 'disbelief', 'derision', 'unhappiness', 'displeasure', 'remorse', 'bravado', 'distaste', 'helplessness', 'bafflement', 'pique', 'exasperation', 'elation', 'rancor', 'nonchalance', 'anguish', 'indecision', 'weariness', 'regret', 'equanimity', 'bluntness', 'befuddlement', 'fury', 'indignation', 'bitterness', 'glee', 'incredulity', 'amazement', 'ambivalence', 'astonishment', 'bewilderment', 'irritation', 'unease', 'wonderment', 'puzzlement', 'contrition', 'perplexity', 'disdain', 'hesitancy', 'nervousness', 'sarcasm', 'annoyance', 'scorn', 'dislike', 'revulsion', 'dejection', 'anger', 'defensiveness', 'reticence', 'petulance', 'apprehension', 'frustration', 'discouragement', 'jubilation', 'rare_moment', 'disapproval', 'wariness', 'bemusement', 'disgust', 'impatience', 'discomfort']"
66,religion,['religion'],"['hinduism', 'religious_traditions', 'nonviolence', 'caste', 'evangelicals', 'jewish_identity', 'church_teachings', 'bigotry', 'religious_life', 'sanctity', 'priesthood', 'spirituality', 'ideologies', 'morality', 'skin_color', 'religious_practice', 'politics', 'intolerance', 'moral_values', 'social_class', 'religious_freedom', 'the_catholic_church', 'orthodoxy', 'value_system', 'faith', 'homosexuality', 'christian_faith', 'secularism', 'teachings', 'social_justice', 'assimilation', 'nationalism', 'marxism', 'religious_convictions', 'believers', 'atheism', 'other_faiths', 'racial_identity', 'polygamy', 'ethnic_background', 'feminism', 'american_society', 'pacifism', 'sexuality', 'church_doctrine', 'gay_people', 'adherents', 'gender', 'buddhism', 'pluralism', 'beliefs', 'christianity', 'political_correctness', 'philosophy', 'ethnicity', 'jewishness', 'ideology', 'human_dignity', 'religious_belief', 'doctrines', 'traditional_values', 'secular', 'doctrine', 'equal_rights', 'free_exercise', 'religious', 'morals', 'celibacy', 'jewish_law', 'multiculturalism', 'cultural_identity', 'public_sphere', 'western_culture', 'divinity', 'faiths', 'political_philosophy', 'religious_people', 'islamic_law', 'dogma', 'precepts', 'religious_practices', 'religious_views', 'sexual_orientation', 'ideals', 'religious_values', 'judaism', 'traditions', 'public_discourse', 'fundamentalism', 'religious_tradition', 'ethnic_identity', 'liberation_theology', 'theology', 'tenets', 'creed', 'natural_law', 'jewish_tradition', 'roman_catholicism', 'discourse', 'organized_religion', 'culture', 'sects', 'equality', 'literature', 'prejudice', 'humanism', 'other_religions', 'religion', 'personal_freedom', 'catholicism', 'individualism', 'religions', 'scripture', 'islam', 'religious_faith', 'orthodox_judaism', 'christians', 'religious_beliefs', 'egalitarianism']"
67,hipster,['hipster'],"['prankster', 'bohemian', 'temptress', 'bawdy', 'saucy', 'portly', 'yuppie', 'wisecracking', 'macho', 'impish', 'raffish', 'groupie', 'chic', 'slinky', 'sophisticate', 'amorous', 'androgynous', 'cowgirl', 'deadpan', 'naif', 'suave', 'dandy', 'charmer', 'hippie', 'pinup', 'archetypal', 'campy', 'kinky', 'jolly', 'jaunty', 'wannabe', 'rakish', 'irrepressible', 'unashamedly', 'starlet', 'hipster', 'flamboyantly', 'waif', 'pierrot', 'sassy', 'kooky', 'debonair', 'lypsinka']"
68,internet,['internet'],"['hotmail', 'yellow_pages', '5851', 'instant_access', 'org', 'paging', 'website', 'stock_quotes', 'online_store', 'compuserve', 'facsimile_machine', 'digital_commerce_service', 'internet_address', 'other_web_sites', 'information_service', 'world_wide_web_site', 'web_access', 'online', 'web_site', 'line_services', 'qpass', 'electronic_bulletin_boards', 'gardeningnytimes', 'messaging', 'shareware', 'own_site', 'calling_cards', 'net', 'home_pages', 'www', 'email_addresses', 'url', 'com', 'internet', 'telephony']"
69,surprise,['surprise'],"['disappointment', 'surprised', 'chagrin', 'great_surprise', 'little_surprise', 'dismay', 'amazement', 'surprise']"
