,categories,seedwords,words
51,optimism,"['perseverance', 'enjoyable', 'yearn', 'happiness', 'knowledge']","['aspects', 'strife', 'enlightenment', 'devotion', 'youth', 'certainty', 'eternal', 'positivity', 'experience', 'resolution', 'downfall', 'delusion', 'desired', 'belief', 'sacrifice', 'attain', 'affliction', 'fulfillment', 'optimism', 'solace', 'human_life', 'yet', 'depth', 'hardships', 'unity', 'infatuation', 'suffering', 'experiences', 'companionship', 'ignorance', 'necessity', 'unconditional_love', 'everyday_life', 'desires', 'deception', 'cruelty', 'normality', 'discovery', 'greed', 'essence', 'knowledge', 'isolation', 'failures', 'clarity', 'vitality', 'desire', 'rejoice', 'oneself', 'yearn', 'capacity', 'measure', 'true_meaning', 'good_fortune', 'compassion', 'normalcy', 'intelligence', 'humanity', 'simplicity', 'true_happiness', 'salvation', 'struggles', 'hardship', 'individuality', 'mortality', 'perseverance', 'freedom', 'enjoyable', 'intimacy', 'loneliness', 'pleasures', 'independence', 'opportunities', 'enjoyment', 'happiness', 'virtue', 'expectation', 'wealth', 'ambition', 'thrive', 'wisdom', 'potential', 'creativity']"
52,stealing,"['monetary', 'responsible', 'theft', 'violation', 'rob']","['furthermore', 'liable', 'mass_murder', 'enforce', 'association', 'deals', 'government', 'thievery', 'vandalism', 'conspiracy', 'relations', 'affairs', 'convicted', 'treason', 'murder', 'arson', 'terrorism', 'suspect', 'motive', 'fraud', 'criminal', 'prostitution', 'monetary', 'arresting', 'felony', 'trespassing', 'senate', 'blackmail', 'witness', 'robbing', 'minors', 'jailed', 'death_sentence', 'corrupt', 'crimes', 'witnesses', 'stealing', 'endanger', 'involved', 'convict', 'law_enforcement', 'ransom', 'domestic_violence', 'bribery', 'darkhunters', 'violation', 'policy', 'corporation', 'robbery', 'warrant', 'child_abuse', 'targeting', 'terrorists', 'homicide', 'disposal', 'commission', 'murders', 'eliminate', 'prosecuted', 'abduction', 'detrimental', 'employed', 'employers', 'schemes', 'violating', 'criminals', 'sued', 'liability', 'fugitive', 'cabal', 'killing', 'kidnapping', 'profit', 'employ', 'apprehend', 'rob', 'jurisdiction', 'assassination', 'organization', 'dealings', 'conduct', 'responsible', 'arrest', 'terrorist', 'the_information_alliance', 'accomplice', 'authorized', 'kidnap', 'murderers', 'theft', 'hazard', 'claims', 'illegal', 'assassinate']"
53,real_estate,"['duplex', 'suburban', 'cheap', 'upkeep', 'mansion']","['normal_house', 'department_store', 'penthouse', 'markets', 'motels', 'big_house', 'farm', 'rich_people', 'hotels', 'suburbs', 'villa', 'expensive', 'only_house', 'studio_apartment', 'place', 'huge_house', 'cheapest', 'museum', 'nice_neighborhood', 'suburban', 'houses', 'golf_course', 'other_house', 'nice_house', 'estate', 'beautiful_house', 'factory', 'fancy_hotel', 'nice_apartment', 'ghost_town', 'huge_mansion', 'tiny_house', 'complex', 'boutique', 'condos', 'small_house', 'house', 'resort', 'the_white_house', 'gated_community', 'downtown_area', 'apartments', 'big_mansion', 'old_apartment', 'upkeep', 'restaurants', 'small_place', 'neighbourhood', 'motel', 'rundown', 'casino', 'condo', 'luxurious', 'shack', 'temporary_home', 'real_estate', 'renting', 'other_houses', 'clothing_store', 'big_houses', 'real_house', 'mansions', 'actual_house', 'fancy_cars', 'little_house', 'city', 'mansion', 'cheap', 'central_london', 'affordable', 'old_place', 'old_house', 'owners', 'duplex', 'renovated', 'townhouse', 'quaint', 'white_house', 'apartment', 'family_home', 'town', 'lavish', 'remodeled']"
54,home,"['chore', 'cooking', 'suburban', 'bedroom', 'mansion']","['garden', 'bungalow', 'living_room', 'bedroom', 'next_room', 'mansion', 'clubhouse', 'appartment', 'hotel_suite', 'study_room', 'penthouse', 'family_room', 'dinning_room', 'own_room', 'manor', 'parlor', 'condo', 'barn', 'shack', 'guest_house', 'sitting_room', 'backyard', 'small_apartment', 'chore', 'small_house', 'dining_room', 'living_space', 'house', 'guest_bedroom', 'dining_hall', 'basement', 'own_bedroom', 'main_house', 'old_bedroom', 'dining_area', 'parents_room', 'lounge', 'garage', 'upstairs', 'kitchens', 'attic', 'new_room', 'master_bedroom', 'lounge_room', 'front_room', 'cooking', 'spare_bedroom', 'cottage', 'entertainment_room', 'main_room', 'small_kitchen', 'living_area', 'guest_room', 'home', 'ball_room', 'apartment', 'playroom', 'suburban', 'downstairs', 'little_room', 'large_kitchen', 'kitchen', 'old_room', 'loft', 'spare_room', 'motel_room', 'stairs', 'foyer', 'rooms', 'bed_room', 'tiny_apartment', 'little_house', 'nursery', 'small_living_room']"
55,divine,"['biblical', 'rapture', 'deity', 'heavens', 'religious']","['spirit', 'angels', 'greatness', 'devotion', 'christ', 'underworld', 'eternal', 'hath', 'purity', 'glorified', 'prophets', 'biblical', 'covenant', 'creations', 'wickedness', 'deity', 'jerusalem', 'sacrifice', 'goddess', 'almighty', 'kingdom', 'deities', 'eternal_life', 'divinity', 'fates', 'humankind', 'afterlife', 'rapture', 'heavens', 'virtues', 'lord', 'other_gods', 'nobility', 'penance', 'righteousness', 'mortals', 'creator', 'divine', 'spirits', 'prosperity', 'crucified', 'rejoice', 'other_angels', 'likeness', 'humility', 'damnation', 'brethren', 'sinner', 'mankind', 'realm', 'higher_power', 'lords', 'resurrection', 'religious', 'gods', 'mortal', 'salvation', 'priests', 'disciples', 'worship', 'universe', 'just_man', 'blessings', 'the_holy_spirit', 'mortality', 'merciful', 'peril', 'goddesses', 'worshiped', 'saints', 'human_race', 'allah', 'prophet', 'virtue', 'deeds', 'thy', 'sinned', 'wisdom', 'creation', 'worshipper']"
56,sexual,"['kiss', 'kinky', 'spanking', 'horny', 'porno']","['cunt', 'anal', 'perv', 'cum', 'spank', 'boner', 'kiss', 'tease', 'moan', 'real_kiss', 'sexual', 'pleasure', 'good_fuck', 'snog', 'makeout', 'fck', 'mad', 'kinky', 'horny', 'fucking', 'grind', 'prick', 'sexy', 'naughty', 'foreplay', 'teasing', 'lick', 'frisky', 'masturbate', 'dick', 'jealous', 'big_dick', 'cuddle', 'damn', 'fucked', 'spanking', 'little_slut', 'virgin', 'blowjob', 'penis', 'pussy', 'kissing', 'touch', 'suck', 'needy', 'sex', 'porno', 'fuck']"
57,fear,"['unbridled', 'uneasiness', 'fear', 'anticipation', 'frightening']","['contempt', 'melancholy', 'yearning', 'wariness', 'unbridled', 'exhilaration', 'tremor', 'guilt', 'anxiousness', 'revulsion', 'desperation', 'agitation', 'hysteria', 'vulnerability', 'hostility', 'curiosity', 'fear', 'fierceness', 'slight_fear', 'malice', 'elation', 'dread', 'turmoil', 'ferocity', 'anticipation', 'desire', 'rapture', 'trepidation', 'fright', 'calmness', 'fury', 'fearful', 'emotion', 'intensity', 'wildness', 'impatience', 'frightening', 'familiarity', 'helplessness', 'unease', 'terror', 'nervousness', 'anguish', 'resentment', 'urgency', 'anxiety', 'excitement', 'insecurity', 'uncertainty', 'eagerness', 'aggression', 'hopelessness', 'expectation', 'panic', 'bloodlust', 'despair', 'uneasiness', 'determination', 'longing', 'anger', 'curiousity', 'euphoria', 'bravado', 'rage', 'discomfort', 'whole_being', 'irritation', 'apprehension', 'weariness']"
58,irritability,"['laziness', 'irritable', 'aggression', 'aggravate', 'snappy']","['provoked', 'behaviour', 'agitated', 'condescending', 'bothersome', 'laziness', 'blunt', 'irrationally', 'bitchiness', 'snarky', 'irate', 'passive', 'indifferent', 'angered', 'irritability', 'violent', 'irritable', 'short_temper', 'crude', 'careless', 'volatile', 'defensive', 'extreme', 'hateful', 'stubbornness', 'petty', 'infuriating', 'harsh', 'aggravate', 'apathetic', 'aggressive', 'angry', 'worrisome', 'disliking', 'irritated', 'impulsive', 'assertive', 'outbursts', 'moody', 'shameful', 'irked', 'aggression', 'nuisance', 'overbearing', 'snappy', 'hostile', 'tolerant', 'demanding', 'critical', 'resentful', 'carelessness', 'edgy', 'pessimistic', 'aggravated', 'vulgar', 'belligerent', 'callous', 'persistent', 'intolerable', 'riled', 'anger', 'spiteful', 'rational', 'discouraged', 'cynical', 'aggravating', 'unreasonable', 'irritating']"
59,superhero,"['disguise', 'costume', 'superpower', 'legendary', 'cape']","['wearer', 'legendary', 'glamour', 'cape', 'insignia', 'costume', 'crown', 'pirate', 'armour', 'camouflage', 'black_outfit', 'superhero', 'peacock', 'suit', 'amulet', 'mask', 'disguise', 'kimono', 'cloak', 'red_cape', 'mannequin', 'black_armor', 'black_cloak', 'black_cape', 'white_clothing', 'wig', 'magician', 'jewel', 'superpower', 'top_hat', 'emblem', 'armor', 'invisibility', 'accessory', 'apparel', 'black_robe']"
60,business,"['office', 'trade', 'manager', 'planning', 'portfolio']","['business', 'body_guard', 'jobs', 'committee', 'files', 'recommended', 'job', 'report', 'client', 'counselor', 'interns', 'realtor', 'bookstore', 'hired', 'museum', 'meetings', 'new_case', 'principal', 'landlord', 'coworkers', 'scheduled', 'offices', 'councillor', 'precinct', 'police_department', 'bosses', 'plans', 'headquarters', 'supervise', 'assistants', 'paperwork', 'attend', 'informing', 'organising', 'shipment', 'dinner_party', 'replacement', 'institute', 'arrangements', 'application', 'requested', 'requesting', 'resume', 'discuss', 'program', 'this_afternoon', 'appointments', 'today', 'lawyers', 'hiring', 'department', 'planned', 'sign', 'employee', 'applications', 'convention', 'supervising', 'company', 'work', 'director', 'interviewed', 'supervisor', 'directors', 'employees', 'needed', 'case', 'portfolio', 'charge', 'informed', 'chaperone', 'organised', 'meeting', 'signed', 'approved', 'hardware_store', 'reception', 'trade', 'home', 'office', 'clients', 'workers', 'paper_work', 'lawyer', 'agent', 'organize', 'briefing', 'inform', 'manager', 'invitations', 'clearance', 'hq', 'notified', 'colleagues', 'family', 'helpers', 'colleague', 'personal_assistant', 'bodyguard', 'assistant', 'assisting', 'managers', 'guest_list', 'plan', 'social_worker', 'interview', 'working', 'helper', 'boss', 'new_boss', 'agency', 'fundraiser', 'parents', 'conference', 'planning', 'arrange', 'secretary', 'anyway']"
61,driving,"['taxi', 'convoy', 'cruiser', 'pothole', 'radio']","['tram', 'mini_van', 'camaro', 'carpark', 'taxi_man', 'audi', 'cabs', 'pickup', 'range_rover', 'apartment_complex', 'red_convertible', 'police_car', 'taxis', 'service_station', 'tow_truck', 'truck', 'cruiser', 'squad_car', 'highway', 'parking_area', 'small_plane', 'freeway', 'driveway', 'long_driveway', 'car_park', 'car', 'black_van', 'curb', 'parking_garage', 'harryu2019s_car', 'black_car', 'black_suv', 'black_mercedes', 'hummer', 'police_cruiser', 'high_way', 'petrol_station', 'stoplight', 'black_jeep', 'driving', 'cadillac', 'kerb', 'black_mustang', 'bus', 'suv', 'jeep', 'sports_car', 'white_van', 'motorway', 'open_road', 'dads_car', 'rental_car', 'cab', 'old_car', 'traffic_lights', 'silver_car', 'gps', 'taxi', 'minivan', 'driver', 'main_road', 'next_station', 'car_lot', 'pickup_truck', 'red_car', 'taxi_cab', 'yellow_cab', 'taxi_driver', 'white_car', 'old_truck', 'back_road', 'black_porsche', 'empty_road', 'drive', 'limo_driver', 'toyota', 'small_car', 'gas_pump', 'convoy', 'station', 'cabbie', 'cab_driver', 'interstate', 'limousine', 'rode', 'golf_cart', 'impala', 'pothole', 'side_street', 'gravel_road', 'big_car', 'black_limousine', 'empty_parking_lot', 'back_roads', 'limo', 'vehicle', 'black_range_rover', 'black_truck', 'engine', 'radio_station', 'long_drive_way', 'motor', 'car_engine', 'radio', 'parking_space', 'school_car_park', 'lorry', 'little_car']"
62,pet,"['feed', 'vet', 'buddy', 'furry', 'prancing']","['bunnies', 'chickens', 'rabbits', 'hog', 'buddy', 'cows', 'fed', 'hunt', 'cat', 'babies', 'puppy', 'feed', 'feeding', 'crab', 'goat', 'pigs', 'furry', 'pet', 'cow', 'prancing', 'pet_store', 'buffalo', 'puppies', 'hunting', 'pups', 'foal', 'little_ones', 'coco', 'goats', 'milk', 'pup', 'eat', 'sheep', 'turtles', 'pets', 'bunny', 'dog', 'hamster', 'dogs', 'vet', 'kittens', 'gorillas', 'kitten', 'monkey', 'bears']"
63,childish,"['hyper', 'playful', 'protest', 'amusingly', 'tickle']","['laugh', 'whine', 'kiss', 'tease', 'hyper', 'amusingly', 'giggle', 'sarcastic', 'tickle', 'tickling', 'aggressive', 'teasing', 'forceful', 'ticklish', 'protest', 'childish', 'playful', 'gentle', 'slap']"
64,cooking,"['chowder', 'steamed', 'kettle', 'serve', 'muffin']","['warm_milk', 'coffee_maker', 'teapot', 'tomato_sauce', 'bowel', 'buttered', 'food', 'oatmeal', 'coffee_pot', 'appetizers', 'leftovers', 'pot', 'croissant', 'hot_cup', 'espresso', 'hot_chocolate', 'biscuits', 'ramen_noodles', 'scrambled_eggs', 'bowls', 'chocolate_cake', 'milk', 'yoghurt', 'jug', 'fruit', 'crackers', 'bowl', 'cooking', 'blender', 'juice', 'green_beans', 'dished', 'apple_pie', 'roast', 'scone', 'mash_potatoes', 'cider', 'red_wine', 'green_tea', 'steamed', 'chocolate_chip_cookies', 'hot_drink', 'pastry', 'brownies', 'cinnamon_roll', 'coffee', 'tall_glass', 'bagel', 'wine', 'omelet', 'omelets', 'broth', 'latte', 'serve', 'noodles', 'stew', 'biscuit', 'scones', 'mashed_potatoes', 'pasta', 'spaghetti_sauce', 'sandwhiches', 'big_bowl', 'appetizer', 'mead', 'kettle', 'teas', 'chili', 'dessert', 'blueberry_muffin', 'chicken_sandwich', 'cereals', 'large_plate', 'small_cup', 'garlic_bread', 'large_cup', 'oven', 'toast', 'stove_top', 'fruit_salad', 'gravy', 'smoothie', 'own_plate', 'chocolate_milkshake', 'refridgerator', 'full_plate', 'mashed_potato', 'cheerios', 'curry', 'lasagne', 'hot_tea', 'apple_juice', 'lemonade', 'mugs', 'muffin', 'platter', 'black_coffee', 'tea_bag', 'tomato_soup', 'iced_tea', 'diet_coke', 'hot_cocoa', 'tea', 'steaks', 'french_toast', 'rice', 'cabbage', 'small_bowl', 'soup', 'coffee_machine', 'porridge', 'skillet', 'saucepan', 'hot_food', 'creamer', 'large_bowl', 'sausages', 'big_plate', 'tray', 'custard', 'chocolate_muffin', 'mug', 'ham_sandwich', 'grilled_cheese', 'bread', 'sweet_tea', 'main_course', 'lasagna', 'chicken_soup', 'croissants', 'burner', 'maple_syrup', 'yogurt', 'muffins', 'beverages', 'orange_juice', 'platters', 'boiling_water', 'brownie', 'bagels', 'small_meal', 'tea_pot', 'chocolate_chip_pancakes', 'beverage', 'thermos', 'macaroni', 'toasted', 'refill', 'meatloaf', 'ingredients', 'chicken_noodle_soup', 'omelette', 'cooker', 'serving', 'nachos', 'small_plate', 'hot_soup', 'vanilla_ice_cream', 'teacups', 'batter', 'french_fries', 'chocolate_milk', 'toppings', 'cup', 'plate', 'desserts', 'sauce', 'dish', 'chowder', 'doughnut', 'casserole']"
65,exasperation,"['weariness', 'outraged', 'tirade', 'aggravate', 'disgust']","['contempt', 'indifference', 'pure_disgust', 'wariness', 'skepticism', 'agitation', 'disgust', 'revulsion', 'desperation', 'discontent', 'slight_fear', 'hostility', 'indignation', 'mockery', 'accusation', 'mortification', 'outrage', 'disbelief', 'malice', 'distaste', 'trepidation', 'scorn', 'amusement', 'fury', 'annoyance', 'defiance', 'disappointment', 'impatience', 'displeasure', 'pure_rage', 'consternation', 'dissatisfaction', 'astonishment', 'utter_disgust', 'incredulity', 'repulsion', 'anguish', 'pure_fear', 'bewilderment', 'aggravate', 'confusion', 'resentment', 'jealously', 'uncertainty', 'grimace', 'eagerness', 'outraged', 'exasperation', 'disapproval', 'sneer', 'dissapointment', 'loathing', 'tirade', 'harshness', 'apprehension', 'uneasiness', 'anger', 'aggravation', 'pure_hatred', 'pure_anger', 'utter_confusion', 'discomfort', 'irritation', 'smugness', 'disdain', 'weariness']"
66,religion,"['pope', 'sanctity', 'deity', 'religious', 'worship']","['prejudice', 'greek_gods', 'greatness', 'democracy', 'homosexuality', 'vices', 'noble', 'representation', 'pope', 'worshiping', 'glorified', 'oppose', 'prophets', 'covenant', 'possess', 'creations', 'deity', 'preaching', 'glorify', 'superstition', 'revered', 'almighty', 'kingdom', 'traditions', 'believers', 'morality', 'deities', 'whereby', 'yog', 'unworthy', 'discrimination', 'fates', 'proclaim', 'virtues', 'jews', 'muslim', 'chastity', 'islam', 'ruling', 'other_gods', 'nobility', 'egyptians', 'corrupt', 'forsake', 'christians', 'penance', 'lineage', 'persecuted', 'equality', 'despised', 'righteousness', 'mortals', 'reincarnation', 'destroyer', 'ancients', 'creator', 'worshipping', 'detest', 'human_beings', 'immortals', 'disgraced', 'offspring', 'preached', 'merit', 'sanctity', 'preach', 'religion', 'humility', 'bestow', 'good_deeds', 'sacred', 'aspire', 'tyrant', 'incarnation', 'morals', 'sinner', 'mankind', 'higher_power', 'lords', 'resurrection', 'benevolent', 'beliefs', 'religious', 'gods', 'honorable', 'priests', 'teachings', 'worship', 'christianity', 'just_man', 'muslims', 'embody', 'influencing', 'worshipped', 'enslaved', 'the_holy_spirit', 'values', 'righteous', 'saint', 'rulers', 'merciful', 'yagya', 'defiled', 'goddesses', 'worshiped', 'descendants', 'saints', 'catholic', 'immoral', 'allah', 'praise', 'prophet', 'condemned', 'deeds', 'virtue', 'rules', 'human_nature', 'sinned', 'worshipper', 'seers', 'condemn']"
67,hipster,"['themed', 'costume', 'alternative', 'label', 'geek']","['style', 'different_name', 'invention', 'alternative', 'original', 'hairstyle', 'vintage', 'marilyn_monroe', 'chic', 'costume', 'slogan', 'hippie', 'authentic', 'painter', 'artist', 'design', 'edition', 'geek', 'themed', 'designer', 'goth', 'prep', 'nerd', 'mascot', 'superhero', 'grunge', 'brands', 'fashion', 'generic', 'type', 'category', 'hipster', 'theme', 'latest_trends', 'modeled', 'stereotype', 'fashionista', 'comic', 'classic', 'label', 'designs', 'designers', 'advertising', 'accessory', 'limited_edition', 'fancy', 'apparel', 'latest_fashion']"
68,internet,"['laptop', 'hack', 'screen', 'web', 'edits']","['imac', 'hard_drive', 'device', 'disk', 'computer', 'pc', 'website', 'apps', 'printer', 'internet', 'cursor', 'scroll', 'laptop', 'smart_phone', 'app', 'settings', 'tumblr', 'hack', 'screen', 'touch_screen', 'memory_card', 'new_tab', 'disks', 'homepage', 'video_camera', 'audio', 'manually', 'webpage', 'projector', 'computers', 'disc', 'tab', 'blackberry', 'edits', 'macbook', 'desktop', 'web', 'google', 'home_screen', 'laptops', 'twitter_app', 'camera', 'browser', 'screens', 'search_bar', 'small_screen', 'security_camera', 'lens', 'typewriter', 'mobile', 'logging', 'recorder', 'clicking', 'ipad', 'lap_top', 'web_page', 'icon', 'chat_box', 'main_screen', 'laptop_screen', 'flash_drive', 'cable', 'camera_roll', 'panel', 'remote_control', 'software', 'footage', 'tablet', 'downloaded', 'black_screen', 'computer_screen', 'webcam', 'smartphone', 'home_page', 'timeline', 'keyboard']"
69,surprise,"['stunned', 'utter', 'comically', 'astonishment', 'terror']","['contempt', 'froze', 'fearfully', 'revulsion', 'desperation', 'recoiled', 'slight_fear', 'sheer_terror', 'indignation', 'fear', 'dumbstruck', 'utter_confusion', 'outrage', 'disbelief', 'stricken', 'absolute_horror', 'amazement', 'petrified', 'ferocity', 'elation', 'fright', 'trepidation', 'frightened', 'fury', 'shock', 'transfixed', 'utter', 'uttered', 'defiance', 'horror', 'disdain', 'astonished', 'consternation', 'astonishment', 'incredulity', 'paralyzed', 'comically', 'horrified', 'pure_shock', 'terror', 'stunned', 'bewilderment', 'anguish', 'confusion', 'recognition', 'pure_terror', 'bewildered', 'pure_horror', 'indecision', 'frozen', 'stunned_silence', 'shocked', 'gape', 'uncertainty', 'slight_shock', 'surprise', 'utter_shock', 'aghast', 'panic', 'despair', 'complete_shock', 'baffled', 'admiration', 'blanched', 'rage', 'pure_fear', 'wonderment', 'lynaya', 'apprehension']"
70,reading,"['essay', 'ideas', 'thesis', 'research', 'note']","['book', 'projects', 'reviewing', 'other_information', 'assignment', 'journals', 'articles', 'report', 'synopsis', 'recommendation', 'project', 'script', 'note', 'document', 'coursework', 'homework', 'editing', 'read', 'lists', 'presentation', 'novel', 'poem', 'inspiration', 'quiz', 'more_books', 'own_story', 'own_ideas', 'biography', 'reading', 'agenda', 'application', 'resume', 'scripts', 'equation', 'ideas', 'short_stories', 'paragraph', 'poems', 'revise', 'little_book', 'applications', 'equations', 'background_information', 'essays', 'write', 'revision', 'short_story', 'review', 'research', 'survey', 'portfolio', 'manual', 'manuscripts', 'story', 'important_information', 'whole_book', 'own_work', 'summary', 'rough_draft', 'writings', 'few_ideas', 'documents', 'writing', 'thesis', 'entries', 'essay', 'assignments', 'last_book', 'manuscript', 'information', 'details', 'research_paper', 'english_assignment', 'prompt', 'history_books', 'book_report', 'info', 'article', 'observations', 'notes', 'findings', 'little_notes', 'works']"
71,worship,"['gods', 'sanctity', 'unite', 'deity', 'religious']","['greek_gods', 'angels', 'greatness', 'democracy', 'olympians', 'underworld', 'royals', 'prophets', 'covenant', 'minor_gods', 'creations', 'deity', 'immortality', 'kingdoms', 'sacrifice', 'masters', 'unite', 'revered', 'prophecies', 'kingdom', 'traditions', 'greeks', 'deities', 'fates', 'humankind', 'faeries', 'virtues', 'bloodlines', 'mount_olympus', 'pledged', 'jews', 'unity', 'ruling', 'other_gods', 'nobility', 'other_races', 'egyptians', 'corrupt', 'christians', 'lineage', 'persecuted', 'equality', 'allied', 'ancestors', 'mortals', 'destroyer', 'ancients', 'creator', 'human_beings', 'immortals', 'protectors', 'nations', 'spirits', 'offspring', 'prosperity', 'exile', 'own_people', 'sanctity', 'traitors', 'magicians', 'other_angels', 'riders', 'sages', 'brethren', 'elves', 'heroes', 'mankind', 'humans', 'higher_power', 'lords', 'resurrection', 'religious', 'gods', 'tribes', 'priests', 'disciples', 'teachings', 'worship', 'nephilim', 'other_kingdoms', 'christianity', 'muslims', 'beings', 'enslaved', 'rulers', 'goddesses', 'worshiped', 'descendants', 'saints', 'human_race', 'sorcerers', 'allah', 'prophet', 'deeds', 'condemned', 'heirs', 'creation', 'seers']"
72,leader,"['ambassador', 'founder', 'executive', 'mission', 'committee']","['higher_ups', 'new_leader', 'elders', 'committee', 'government', 'council', 'alliance', 'chief', 'advisors', 'presidents', 'contractor', 'executive', 'tasked', 'undercover', 'order', 'trainee', 'new_recruits', 'army', 'citizen', 'counsel', 'parliament', 'representative', 'campaign', 'armed_forces', 'missions', 'last_mission', 'royal_guard', 'recruited', 'informant', 'academy', 'senate', 'advisor', 'candidates', 'personal_guard', 'empire', 'scholars', 'mercenary', 'fellowship', 'candidate', 'associates', 'regiment', 'program', 'bureau', 'governor', 'organisation', 'president', 'royal_family', 'first_mission', 'brotherhood', 'administration', 'representatives', 'corporation', 'recruit', 'platoon', 'crown', 'military', 'benefactor', 'elected', 'founder', 'ambassador', 'transfer', 'expedition', 'police_force', 'marines', 'province', 'resistance', 'cabal', 'duty', 'agent', 'elite', 'assassination', 'organization', 'first_task', 'senator', 'investigation', 'chosen', 'mission', 'shield', 'appoint', 'oversee', 'peace_treaty', 'agency', 'appointed', 'negotiations', 'leader', 'successor', 'division', 'establishment', 'new_mission', 'state', 'operations']"
73,independence,"['perseverance', 'rebellious', 'livelihood', 'discipline', 'feminist']","['knowledgeable', 'aspects', 'ethics', 'prejudice', 'yog', 'temperament', 'leadership', 'discrimination', 'discipline', 'influencing', 'association', 'shortcomings', 'values', 'conform', 'mentality', 'intellectual', 'rebellious', 'perseverance', 'limitations', 'yagya', 'selflessness', 'livelihood', 'mindset', 'independence', 'disciplined', 'society', 'profession', 'upbringing', 'spiritual', 'warfare', 'nobility', 'exceptional', 'political', 'whims', 'moreover', 'diplomacy', 'feminist', 'prestige', 'learning', 'morals', 'equality', 'necessity', 'intellect', 'benefited', 'integrity', 'virtue', 'welfare', 'ambition', 'human_nature', 'undermine', 'intelligence', 'potential', 'honorable', 'morality', 'free_will', 'unjust']"
74,movement,"['walking', 'dance', 'move', 'slow', 'glide']","['swaying', 'dance', 'move', 'slow_pace', 'start', 'moved', 'wind', 'running', 'jog', 'skating', 'slide', 'skate', 'fly', 'slowly', 'dancing', 'danced', 'slow', 'reach', 'step', 'inch', 'walking', 'pass', 'grind', 'gliding', 'guiding', 'waltz', 'climb', 'push', 'race', 'stretch', 'glide', 'stroll', 'rush', 'float', 'swayed', 'drag', 'back', 'moves', 'lean', 'rotate', 'pull', 'stopping', 'movement', 'swing', 'fall', 'winding', 'travel', 'slip', 'speed', 'hover', 'sway', 'rhythm', 'trot', 'circle', 'motion', 'faster', 'stand', 'bounce', 'motions', 'turn', 'pushing', 'wander', 'walk', 'moving']"
75,body,"['thigh', 'shivering', 'skin', 'thumb', 'feel']","['backside', 'hands', 'upper_thigh', 'burn', 'bare_arms', 'forearm', 'wetness', 'fingertips', 'bare_skin', 'thigh', 'entire_body', 'palms', 'whole_hand', 'finger_tips', 'legs', 'skin', 'gently', 'shivering', 'abdomen', 'bare', 'forehead', 'warm_skin', 'crotch', 'chest', 'lower_stomach', 'fingers', 'collarbone', 'fingertip', 'toes', 'bare_legs', 'torso', 'whole_arm', 'neck', 'bicep', 'erection', 'breasts', 'cold_hands', 'palm', 'spine', 'long_fingers', 'feel', 'fabric', 'stomach', 'back', 'scalp', 'whole_body', 'exposed_skin', 'thumb', 'bare_chest', 'inner_thigh', 'thighs', 'body', 'smooth_skin', 'lightly', 'shoulder_blade', 'cold_fingers', 'belly', 'sensitive_skin', 'breast', 'lower_abdomen', 'lower_body', 'touch', 'calf', 'lips', 'shoulder_blades', 'nipples', 'soft_skin', 'bare_arm', 'leg']"
76,noise,"['growling', 'echoing', 'barking', 'tapping', 'wailing']","['echoed', 'thudded', 'wailing', 'hollering', 'noise', 'resounded', 'distant_sound', 'cackling', 'shrieks', 'shrieking', 'screeches', 'grunting', 'thuds', 'resonated', 'booming', 'thudding', 'low_rumble', 'groaning', 'rustling', 'echoing', 'barking', 'vibrating', 'echoes', 'galloping', 'thundering', 'yelling', 'thumped', 'trotting', 'soft_footsteps', 'reverberating', 'faint_sound', 'scraping', 'crackling', 'hammering', 'rumbling', 'roaring', 'howls', 'screech', 'snarling', 'shuffling', 'pawing', 'creaking', 'voice_echo', 'growls', 'squeaking', 'muffled_voice', 'humming', 'whimpering', 'heavy_footsteps', 'whistling', 'hissing', 'yells', 'clawing', 'scampering', 'rumble', 'padding', 'cracking', 'familiar_sound', 'bark', 'pacing', 'pounded', 'thundered', 'rattling', 'faint_noise', 'howling', 'scratching', 'screaming', 'screeching', 'strange_sound', 'thump', 'sound', 'wail', 'clanking', 'scuffling', 'reverberated', 'growling', 'hooting', 'rumbled', 'barks', 'crunching', 'squawking', 'thumps', 'bouncing', 'resounding', 'pounding', 'purring', 'footfalls', 'snapping', 'bellowing', 'yapping', 'muffled_screams', 'shouting', 'tapping', 'patter', 'bounding', 'shouts', 'meowing', 'rattled', 'loud_sound', 'thumping', 'chanting', 'stamping', 'clattering', 'snarls', 'clicking', 'banging', 'grumbling', 'scuttling', 'barked', 'stomping']"
