,categories,seedwords,words
49,computer,"['printout', 'computer', 'download']","['electronic_device', 'desktop', 'ipod', 'usb', 'facebook_account', 'tab', 'footage', 'mobile_device', 'app', 'passcode', 'laptop', 'passwords', 'browser', 'tapes', 'blog', 'computers', 'webpage', 'memory_card', 'printout', 'booting', 'new_tab', 'laptops', 'internet', 'twitter_account', 'software', 'home_page', 'facebook', 'slide_show', 'ads', 'database', 'memory_stick', 'logging', 'hard_drive', 'new_laptop', 'downloading', 'flash_drive', 'imac', 'settings', 'search_bar', 'log', 'typewriter', 'manually', 'web_page', 'tablet', 'apps', 'download', 'itunes', 'recorder', 'type', 'websites', 'google', 'youtube', 'emails', 'keyboard', 'facebook_page', 'projector', 'word_document', 'ipad', 'playlists', 'key_board', 'search_engine', 'smart_phone', 'recordings', 'timeline', 'portfolio', 'pc', 'power_point', 'typing', 'school_website', 'kindle', 'printer', 'mobile', 'lap_top', 'chat_box', 'computer', 'tumblr', 'downloaded', 'website', 'sites', 'homepage', 'macbook', 'webcam', 'print', 'audio']"
50,college,"['library', 'college', 'graduating']","['studies', 'final_year', 'scholarship', 'finals', 'sixth_form', 'library', 'uni', 'junior_year', 'online_school', 'senior_year', 'first_week', 'law_school', 'oxford', 'academy', 'harvard', 'the_second_year', 'public_school', 'art_school', 'senior', 'schooling', 'boarding_school', 'summer_vacation', 'semester', 'cambridge', 'classes', 'new_class', 'same_university', 'highschool', 'the_first_week', 'private_school', 'second_year', 'summer_holidays', 'universities', 'colleges', 'summer_camp', 'field_trip', 'first_semester', 'enrolling', 'year_11', 'projects', 'first_year', 'summer_school', 'nyu', 'my_senior_year', 'columbia', 'this_year', 'spring_break', 'stanford', 'college', 'yale', 'high_school', 'sophomore_year', 'the_next_year', 'enroll', 'school', 'work', 'community_college', 'graduation', 'the_first_year', 'campus', 'christmas_break', 'scholarships', 'local_college', 'this_summer', 'ucla', 'different_school', 'holidays', 'school_year', 'school_district', 'exams', 'gap_year', 'university', 'second_semester', 'states', 'college_classes', 'local_high_school', 'last_year', 'same_college', 'internship', 'attending', 'school_library', 'secondary_school', 'graduated', 'same_high_school', 'collage', 'summer_break', 'enrolled', 'freshman_year', 'last_semester', 'medical_school', 'the_year', 'online_classes', 'dream_school', 'same_school', 'graduating', 'next_year', 'the_school_year', 'graduate', 'orientation', 'winter_break']"
51,optimism,"['heartwarming', 'optimism', 'excited']","['homesick', 'upbeat', 'curious', 'supportive', 'disappointed', 'anxious', 'promising', 'emotional', 'eager', 'thankful', 'proud', 'estatic', 'overwhelmed', 'surprised', 'jolly', 'excitement', 'hyped', 'actually', 'appreciative', 'shy', 'enthusiastic', 'cheery', 'dissapointed', 'spontaneous', 'grateful', 'greatful', 'glad', 'relieved', 'bummed', 'happy', 'great', 'hopeful', 'amazing', 'wonderful', 'exciting', 'cheerful', 'scared', 'contented', 'depressing', 'entertaining', 'stressed', 'pleased', 'apprehensive', 'upset', 'thrilled', 'excited', 'happier', 'energetic', 'delighted', 'elated', 'giddy', 'jittery', 'lively', 'heartwarming', 'overjoyed', 'new_experience', 'optimism', 'optimistic', 'unhappy', 'fun', 'joyful', 'nervous', 'special', 'hyper', 'thrilling', 'joyed', 'ecstatic', 'jumpy', 'memorable', 'joyous', 'enjoyable', 'impressed', 'psyched', 'sad', 'confident', 'disappointing', 'dramatic', 'worried', 'incredible']"
52,stealing,"['thief', 'stealing', 'accomplice']","['destroying', 'targeting', 'robber', 'accomplice', 'selling', 'bounty_hunter', 'burglar', 'killer', 'allegedly', 'accused', 'spy', 'steal', 'serial_killer', 'suspect', 'psychopath', 'victim', 'innocents', 'thievery', 'maker', 'robbed', 'claiming', 'stealing', 'crime', 'ransom', 'beggar', 'murderer', 'mercenary', 'stolen', 'criminal', 'thieves', 'prisoner', 'stole', 'traitor', 'trespassing', 'theft', 'terrorist', 'fraud', 'kidnapper', 'robbing', 'psycho', 'possession', 'murdering', 'fugitive', 'thief', 'kidnapping', 'murder', 'prostitute', 'robbery', 'villain', 'theif', 'criminals']"
53,real_estate,"['supervisor', 'estate', 'resident']","['proprietor', 'compound', 'chief', 'associates', 'agency', 'retirement', 'palace', 'merchant', 'department', 'city_hall', 'the_white_house', 'employment', 'ambassador', 'client', 'court', 'unit', 'laboratory', 'manor', 'family_home', 'blacksmith', 'representative', 'establishment', 'academy', 'household', 'property', 'caretaker', 'police_force', 'york', 'tower', 'businessman', 'settlement', 'institute', 'town_house', 'province', 'the_united_states', 'workplace', 'supervisor', 'brothel', 'providence', 'governor', 'facility', 'mayor', 'council', 'institution', 'residence', 'estate', 'corporation', 'service', 'employed', 'royal_palace', 'embassy', 'advisor', 'advisors', 'plantation', 'convenience', 'senator', 'estates', 'citizen', 'convent', 'headquarters', 'administration', 'county', 'designated', 'scholars', 'division', 'housing', 'contractor', 'employer', 'resident', 'residents', 'appointed', 'owners', 'royal_family', 'parliament', 'founder', 'community', 'real_estate', 'monastery', 'reserve', 'church']"
54,home,"['reunion', 'home', 'living']","['vermont', 'little_town', 'simple_life', 'forks', 'new_orleans', 'foster_family', 'trip', 'virginia', 'home', 'home_town', 'oklahoma', 'slums', 'house', 'care_home', 'vacation', 'lives', 'alone', 'real_family', 'farm', 'family', 'old_home', 'new_family', 'staying', 'rhode_island', 'pennsylvania', 'new_place', 'town', 'states', 'old_town', 'grandparents', 'grandparent', 'living', 'holiday', 'evicted', 'lived', 'reunion', 'live', 'chicago', 'place', 'safe_haven', 'new_jersey', 'different_country', 'new_york_city', 'orphans', 'company', 'whole_summer', 'orphanage', 'big_city', 'old_house', 'other_families', 'nice_home', 'tiny_town', 'real_home', 'small_family', 'parents', 'life', 'family_home', 'the_next_few_years', 'nebraska', 'second_home', 'old_place', 'real_house', 'foreign_country', 'brighton', 'visiting', 'hometown', 'suburbs', 'own_house', 'orphanages', 'london', 'college', 'own_home', 'parent']"
55,divine,"['mighty', 'divine', 'hymn']","['splendid', 'blooded', 'valiant', 'mystical', 'cunning', 'ripe', 'honorable', 'puny', 'sacred', 'nature', 'faerie', 'finest', 'endowed', 'astounding', 'pure', 'humble', 'naught', 'godly', 'uniquely', 'powerful', 'heavenly', 'noble', 'glorified', 'hymn', 'savage', 'tis', 'swine', 'fey', 'purest', 'skillful', 'wicked', 'natures', 'wretched', 'avarice', 'unquestionably', 'sinful', 'almighty', 'divine', 'egyptian', 'everlasting', 'glorious', 'maidens', 'own_right', 'flawed', 'ancient', 'wickedness', 'virtuous', 'fearsome', 'monstrous', 'greek', 'viking', 'benevolent', 'thou', 'goddess', 'enchanting', 'maiden', 'greatness', 'richness', 'humility', 'unholy', 'merciful', 'rival', 'destroyer', 'magnificent', 'nobility', 'greek_god', 'mighty', 'legendary', 'righteous', 'believer', 'wondrous', 'untouchable', 'refined', 'majestic', 'celestial']"
56,sexual,"['seduce', 'sexual', 'heterosexual']","['flirt', 'romantically', 'inexperienced', 'outrageous', 'petty', 'homosexual', 'promiscuous', 'rational', 'touchy', 'perverted', 'sexist', 'insult', 'classify', 'opposite_sex', 'flirty', 'sensible', 'attracted', 'intentional', 'shameless', 'straightforward', 'submissive', 'seductive', 'intimate', 'needy', 'violate', 'seduction', 'appeal', 'seduced', 'intercourse', 'physical_contact', 'vulgar', 'pleasure', 'pleasurable', 'provocative', 'rile', 'rape', 'kinky', 'exaggerate', 'just_sex', 'dominant', 'offensive', 'horny', 'sexual_way', 'deny', 'sexually', 'frustrate', 'provoke', 'rebellious', 'shameful', 'offend', 'aggressive', 'sexual', 'foreplay', 'excite', 'seduce', 'involve', 'anal', 'discrete', 'justify', 'attractive', 'flirtatious', 'male_species', 'charm', 'discreet', 'intellectual', 'harass', 'same_gender', 'exclude', 'blackmail', 'desirable', 'insulting', 'possessive', 'platonic', 'naughty', 'imply', 'aggravate', 'crude', 'incest', 'disrespectful', 'inappropriate', 'seducing', 'heterosexual', 'dominate', 'flirting', 'aggravating', 'suggestive', 'degrading', 'sex', 'obsessive', 'dishonest', 'sexuality', 'explicit', 'provoked', 'oral', 'extreme', 'sexual_intercourse', 'sex_toy']"
57,fear,"['uneasiness', 'fear', 'anticipation']","['euphoria', 'eagerness', 'impatience', 'urgency', 'agitation', 'resentment', 'pure_fear', 'sudden_fear', 'wildness', 'frustration', 'despair', 'fury', 'desire', 'uneasiness', 'rage', 'dread', 'curiousity', 'revulsion', 'insecurity', 'fright', 'bloodlust', 'malice', 'anger', 'sadness', 'panic', 'trepidation', 'disappointment', 'contempt', 'nervousness', 'elation', 'discomfort', 'calmness', 'hopelessness', 'familiarity', 'nervous_energy', 'anguish', 'anticipation', 'desperation', 'helplessness', 'weariness', 'guilt', 'irritation', 'vulnerability', 'unease', 'terror', 'apprehension', 'longing', 'determination', 'hostility', 'rapture', 'exhilaration', 'intensity', 'anxiousness', 'anxiety', 'familiar_feeling', 'hysteria', 'slight_fear', 'excitement', 'tremor', 'arousal', 'uncertainty', 'curiosity', 'wariness', 'fear', 'mortification']"
58,irritability,"['irritated', 'irritability', 'distaste']","['discontent', 'dislike', 'disgusted', 'cockiness', 'incredulous', 'impatience', 'agitation', 'disgust', 'suspicion', 'disdain', 'unimpressed', 'irritated', 'indignation', 'angered', 'unsatisfied', 'slight_annoyance', 'disapproving', 'unnerved', 'displeasure', 'smugness', 'agitated', 'accusation', 'incredulity', 'bewilderment', 'confusion', 'retort', 'last_statement', 'politeness', 'aggravated', 'appalled', 'disappointment', 'amused', 'contempt', 'irked', 'perplexed', 'indifference', 'amusement', 'exasperated', 'discomfort', 'annoyance', 'puzzlement', 'frustrated', 'disliking', 'dissatisfaction', 'irritation', 'distaste', 'disgruntled', 'annoyed', 'hostility', 'scorn', 'aggravation', 'irritability', 'arrogance', 'mockery', 'disapproval', 'skepticism', 'unfazed', 'disconcerted', 'bemused', 'irate', 'derision', 'displeased', 'indignant', 'infuriated', 'wariness', 'harshness', 'disinterest']"
59,superhero,"['logo', 'superhero', 'masked']","['logos', 'embellished', 'matched', 'white_mask', 'trademark', 'wore', 'black', 'superhero', 'sported', 'patterned', 'displayed', 'silver', 'same_type', 'outlined', 'underneath', 'adorned', 'emblazoned', 'emblem', 'gold', 'masked', 'camouflage', 'insignia', 'logo', 'symbol', 'print', 'black_armor', 'resembling', 'design', 'white', 'same_kind', 'black_stripes']"
60,business,"['supplier', 'business', 'internship']","['bankrupt', 'apprenticeship', 'studies', 'personal_assistant', 'associates', 'scholarship', 'program', 'law_firm', 'agency', 'new_company', 'retirement', 'dream_job', 'funding', 'department', 'uni', 'employment', 'client', 'same_job', 'clients', 'conference', 'law_school', 'oxford', 'harvard', 'college_degree', 'art_school', 'schooling', 'assistant', 'police_force', 'work_experience', 'modeling', 'funds', 'planning', 'cambridge', 'job', 'businessman', 'maternity_leave', 'big_company', 'important_business', 'companies', 'other_job', 'promoted', 'bussiness', 'good_school', 'private_school', 'universities', 'colleges', 'qualifications', 'financial_problems', 'job_offer', 'supplier', 'accountant', 'company', 'military', 'business_man', 'nyu', 'full_time', 'real_job', 'career', 'columbia', 'part_time', 'investment', 'stanford', 'college', 'overseas', 'industry', 'profession', 'publishing_company', 'first_job', 'yale', 'institution', 'education', 'corporation', 'promotion', 'parttime_job', 'membership', 'meetings', 'buisness', 'resume', 'second_job', 'summer_job', 'work', 'ceo', 'bosses', 'part_time_job', 'scholarships', 'intern', 'finances', 'old_job', 'business_deal', 'family_business', 'research', 'mechanic', 'bachelor', 'gap_year', 'finance', 'university', 'states', 'degree', 'only_job', 'internship', 'other_business', 'employer', 'bachelors', 'school_board', 'accounting', 'medical_school', 'new_boss', 'jobs', 'policy', 'new_job', 'lawyer', 'abroad', 'full_time_job', 'hiring', 'business_meeting', 'business', 'community_service', 'modeling_agency', 'real_estate']"
61,driving,"['license', 'driving', 'rev']","['revved', 'ferrari', 'other_car', 'first_car', 'range_rover', 'same_car', 'flat_tire', 'speed_limit', 'minivan', 'truck_driver', 'park', 'nearest_airport', 'driven', 'interstate', 'car', 'driving', 'parking_spot', 'cab_driver', 'golf_cart', 'freeway', 'wrong_lane', 'fancy_car', 'bugatti', 'back_road', 'pickup', 'drived', 'schools_parking_lot', 'suv', 'hummer', 'licence', 'chevy', 'dealership', 'bike', 'cabbie', 'gas_station', 'moms_car', 'truck', 'lexus', 'prius', 'rental_car', 'old_car', 'red_mustang', 'mustang', 'drivers_license', 'permit', 'u2019s_car', 'parking', 'speeding', 'jeep', 'parked', 'gunned', 'short_drive', 'parking_space', 'u2019s_license', 'porsche', 'ride', 'mini_van', 'convertible', 'highway', 'sports_car', 'precious_car', 'camaro', 'taxi_driver', 'nearest_hospital', 'licenses', 'drives', 'driver', 'escalade', 'motorcycle', 'tow_truck', 'nice_car', 'motorway', 'rental', 'engine', 'own_car', 'lamborghini', 'back_roads', 'black_mustang', 'totaled', 'mechanic', 'high_way', 'reversing', 'corvette', 'dads_car', 'long_drive', 'drivers', 'parents_car', 'family_car', 'motorbike', 'new_car', 'honda', 'cruiser', 'drive', 'rev', 'cab', 'license', 'crappy_car', 'only_car', 'drove']"
62,pet,"['cat', 'pet', 'feline']","['parrot', 'feline', 'canary', 'fawn', 'unicorn', 'foal', 'badger', 'hedgehog', 'snake', 'animal', 'sparrow', 'poodle', 'cub', 'hamster', 'cat', 'tiger', 'coyote', 'pet', 'monkey', 'cougar', 'bunny', 'pony', 'fox', 'puppy', 'tail', 'squirrel', 'golden_retriever', 'lioness', 'kit', 'apprentice', 'fairy', 'mouse', 'dog', 'rabbit', 'falcon', 'rat', 'pug', 'hound', 'old_dog', 'lion', 'dragon', 'cats', 'pup', 'toad', 'shecat', 'goat', 'rodent', 'black_cat', 'kitten', 'lizard', 'bird', 'kits', 'hawk']"
63,childish,"['whining', 'childish', 'mischievous']","['childlike', 'four_year_old', 'excitable', 'perverted', 'arrogant', 'carefree', 'sassy', 'flirty', 'idiotic', 'five_year_old', 'playful', 'six_year_old', 'amused', 'babyish', 'uptight', 'cynical', 'condescending', 'immature', 'stupid', 'assertive', 'conceited', 'stubborn', 'serious', 'defensive', 'teasing', 'three_year_old', 'careless', 'irritating', 'cocky', 'silly', 'endearing', 'sadistic', 'pitiful', 'dorky', 'cute', 'annoyed', 'childish', 'mocking', 'rebellious', 'inquisitive', 'boyish', 'gullible', 'melodramatic', 'spoiled', 'overprotective', 'flirtatious', 'whiny', 'obnoxious', 'angry', 'humorous', 'sarcastic', 'naive', 'ridiculous', 'overbearing', 'snarky', 'possessive', 'pessimistic', 'naughty', 'funny', 'motherly', 'whining', 'two_year_old', 'devious', 'mischievous', 'adorable', 'mature', 'moody', 'annoying', 'goofy', 'persistent', 'infuriating', 'bratty', 'innocent', 'hyperactive', 'cheeky', 'dramatic', 'spiteful', 'insensitive', 'bossy']"
64,cooking,"['preheat', 'cooking', 'burner']","['toast', 'breakfast', 'stew', 'bacons', 'breakfest', 'big_plate', 'potato_salad', 'scrambled_eggs', 'kitchen', 'eggs', 'oatmeal', 'last_batch', 'lasagna', 'sausage', 'hash_browns', 'mash_potatoes', 'omelettes', 'fruit_salad', 'chicken_noodle_soup', 'chocolate_cake', 'yummy_food', 'bacon_strips', 'grilling', 'big_breakfast', 'pasta', 'noodles', 'turkey_bacon', 'meatloaf', 'breakfeast', 'meatballs', 'ramen_noodles', 'huge_plate', 'grilled_cheese_sandwiches', 'frying', 'dishing', 'casserole', 'hot_dogs', 'bowel', 'stir_fry', 'breakfasts', 'omelette', 'dished', 'baked', 'plating', 'plates', 'cooked', 'own_plate', 'scones', 'plate', 'grilled_chicken', 'green_beans', 'roast_chicken', 'brownies', 'eatting', 'hamburgers', 'roast_beef', 'chocolate_chip_cookies', 'chicken_soup', 'curry', 'cereals', 'cooking', 'stove', 'dish_washer', 'favorite_meal', 'pancake_mix', 'spaghetti', 'more_pancakes', 'cooker', 'chowing', 'beef_stew', 'fried_chicken', 'omelet', 'pancakes', 'ravioli', 'apple_pie', 'breakfast_food', 'hot_food', 'cinnamon_rolls', 'omelets', 'steaks', 'homemade_pizza', 'pancake_batter', 'fruit_loops', 'roasted_chicken', 'chili', 'last_plate', 'blueberry_pancakes', 'grill', 'enchiladas', 'delicious_food', 'stove_top', 'cinnamon_buns', 'lucky_charms', 'favorite_breakfast', 'fried_eggs', 'delicious_dinner', 'wolfing', 'oven', 'tomato_soup', 'chocolate_chip_pancakes', 'rice', 'delicious_breakfast', 'macaroni', 'burner', 'dishes', 'grilled_cheese', 'large_plate', 'soup', 'baking', 'chicken', 'chocolate_pancakes', 'scarfing', 'garlic_bread', 'cookies', 'baked_chicken', 'pork_chops', 'biscuits', 'spagetti', 'bagels', 'sandwhiches', 'blueberry_muffins', 'microwaved', 'delicious_meal', 'desserts', 'buttering', 'favorite_cereal', 'eating', 'dumplings', 'cook', 'preheat', 'cooks', 'omlet', 'veggies', 'dish', 'plateful', 'lasagne', 'sausages', 'skillet', 'left_overs', 'slaving', 'frozen_pizza', 'delicious_pancakes', 'roast', 'pan', 'grilled', 'waffles', 'french_toast', 'leftovers', 'vegetables', 'griddle', 'tortillas', 'muffins', 'favorite_dish', 'bacon', 'big_pot', 'hotdogs', 'turkey']"
65,exasperation,"['angered', 'exasperation', 'anguished']","['discontent', 'triumphant', 'defiant', 'incredulous', 'exasperation', 'pained', 'impatience', 'affronted', 'agitation', 'frustration', 'vehemently', 'disdain', 'unimpressed', 'indignation', 'irritated', 'angered', 'rage', 'frightening', 'outrage', 'displeasure', 'incredulity', 'agitated', 'accusation', 'bewilderment', 'anger', 'seething', 'disbelieving', 'livid', 'aggravated', 'appalled', 'disappointment', 'anguished', 'contempt', 'amused', 'perplexed', 'pure_rage', 'exasperated', 'annoyance', 'indignantly', 'defiance', 'frustrated', 'stubbornness', 'pure_anger', 'irritation', 'distaste', 'disgruntled', 'hostility', 'scorn', 'aggravation', 'outraged', 'disapproval', 'skepticism', 'furious', 'derision', 'indignant', 'enraged', 'infuriated', 'displeased', 'harshness', 'fury']"
66,religion,"['pew', 'religion', 'funeral']","['revolution', 'tragedy', 'dispute', 'heritage', 'associates', 'claims', 'preached', 'upbringing', 'passing', 'pledge', 'testimony', 'catholic', 'memorial', 'marriage', 'chairman', 'conception', 'terms', 'kingdom', 'bible', 'event', 'inheritance', 'nuns', 'sacrifice', 'nation', 'coronation', 'afterlife', 'grandfather', 'slavery', 'christianity', 'execution', 'prophet', 'ownership', 'church', 'visitation', 'household', 'punishments', 'worship', 'sermon', 'beliefs', 'family_members', 'ancestors', 'entire_family', 'selection', 'minister', 'poverty', 'betrothal', 'heir', 'heirs', 'deceased', 'hitler', 'ceremonies', 'law', 'honoring', 'laws', 'legacy', 'parents', 'baptized', 'jews', 'priest', 'basis', 'speeches', 'traditions', 'exile', 'therefore', 'parent', 'justice', 'profession', 'funerals', 'trial', 'council', 'institution', 'estate', 'relation', 'moreover', 'death_sentence', 'spouse', 'family', 'witness', 'charity', 'teachings', 'advisors', 'principles', 'egypt', 'family_name', 'ceremony', 'achievements', 'pastor', 'pew', 'culture', 'marriages', 'society', 'politics', 'deeds', 'conditions', 'family_history', 'successor', 'treaty', 'affairs', 'priests', 'demise', 'funeral', 'childbirth', 'religion', 'death', 'higher_power', 'expedition', 'school_board', 'muslims', 'husband', 'islam', 'royal_family', 'lineage', 'faction', 'father', 'occupation', 'importance', 'community', 'purposes', 'relatives', 'association', 'burial']"
67,hipster,"['looking', 'hipster', 'retro']","['pretty', 'surfer', 'eyeing', 'skater', 'mohawk', 'purple_hair', 'goth', 'retro', 'hipster', 'plain', 'blue', 'looks', 'lookes', 'chic', 'wearing', 'starring', 'stripes', 'looking', 'green_hair', 'staring']"
68,internet,"['access', 'internet', 'dating']","['tabloids', 'research', 'accounts', 'mutual_friends', 'researched', 'facebook', 'banned', 'interactions', 'recently', 'relationships', 'agency', 'benefits', 'celebrities', 'relationship', 'subscribers', 'dating', 'account', 'access', 'websites', 'google', 'worldwide', 'information', 'public', 'website', 'communication', 'promoting', 'social_media', 'sources', 'online', 'sites', 'blog', 'media', 'verified', 'publicity', 'profiles', 'dates', 'tours', 'connections', 'celebrity', 'internet', 'personal_information']"
69,surprise,"['mystified', 'surprise', 'stun']","['complete_surprise', 'eagerness', 'surprising', 'astounded', 'amazement', 'utter_surprise', 'absolute_horror', 'astonishment', 'flabbergasted', 'outrage', 'displeasure', 'shocked', 'fright', 'stun', 'confusion', 'bewilderment', 'suprise', 'expecting', 'disappointment', 'disbelief', 'surprise', 'amused', 'amusement', 'baffled', 'pure_shock', 'recognition', 'horror', 'fear', 'mystified', 'slight_shock', 'puzzled', 'bewildered', 'surprised', 'complete_shock', 'reaction', 'shocking', 'consternation', 'stunned', 'unexpectedly', 'alarmed', 'startled', 'aback', 'unfazed', 'dismay', 'great_surprise', 'shock', 'astonished', 'utter_shock']"
70,reading,"['creative', 'reading', 'compilation']","['whole_book', 'book_cover', 'fan_fictions', 'just_a_book', 'preferences', 'good_books', 'commenting', 'diaries', 'fan_fics', 'short_stories', 'writings', 'fanfics', 'favourite_books', 'fanfiction', 'write', 'summary', 'classics', 'recommending', 'novel', 'inspired', 'really_good_book', 'own_book', 'quotes', 'wright', 'creative', 'writting', 'reading', 'prompt', 'storys', 'poem', 'blurb', 'story', 'rubbish', 'own_ideas', 'fan_fiction', 'favorite_story', 'entire_book', 'descriptive', 'romance_novels', 'romance_novel', 'great_book', 'different_book', 'reader', 'new_idea', 'biography', 'writing', 'inspirational', 'john_green', 'compilation', 'book', 'original', 'descriptions', 'published', 'novels', 'short_story', 'describing', 'trilogy', 'favourite_book', 'other_fanfics', 'inspiration', 'works', 'own_story', 'poems', 'critique', 'great_writer', 'fanfictions', 'publishing', 'review', 'readers', 'reviews', 'other_books', 'stephen_king', 'read', 'poetry', 'comic', 'wattpad', 'author']"
71,worship,"['religious', 'worship', 'devoted']","['renowned', 'equal', 'creations', 'worshipping', 'morality', 'brainwashed', 'preached', 'individual', 'glorified', 'enslaved', 'catholic', 'condemn', 'values', 'devoted', 'muslim', 'benevolent', 'representation', 'christianity', 'virtue', 'nobility', 'preaching', 'appeal', 'worship', 'yagya', 'beliefs', 'benefited', 'greatest', 'despised', 'unworthy', 'merit', 'mankind', 'valued', 'detest', 'devote', 'equality', 'boast', 'prejudice', 'worshiping', 'contrary', 'persecuted', 'invested', 'ruled', 'traditions', 'rules', 'educated', 'sacred', 'preach', 'democracy', 'spiritual', 'worshiped', 'worshipped', 'teachings', 'deity', 'shunned', 'revered', 'favors', 'christians', 'corrupt', 'cultures', 'morals', 'blessed', 'gifted', 'alienated', 'discrimination', 'greatness', 'culture', 'defiled', 'human_beings', 'deities', 'religious', 'dependent', 'corrupted', 'ruling', 'honorable', 'educate', 'influenced', 'condemned', 'priests', 'creator', 'influencing', 'sacrificing', 'religion', 'higher_power', 'wealth', 'virtues', 'loathe', 'glorify', 'endangered', 'praise', 'muslims', 'worshipper', 'islam', 'embody', 'aspire', 'reincarnation', 'influence', 'aspired', 'despise', 'aspects', 'associated']"
72,leader,"['dictatorship', 'leader', 'employer']","['fighters', 'empire', 'platoon', 'chief', 'spy', 'allied', 'rank', 'associates', 'elders', 'president', 'assassins', 'alphas', 'dictator', 'general', 'ambassador', 'dictatorship', 'masters', 'higher_rank', 'rogues', 'leaders', 'inner_circle', 'senate', 'representative', 'leader', 'trainer', 'police_force', 'cult', 'veteran', 'commanders', 'elite', 'organization', 'tribe', 'heir', 'subordinate', 'coven', 'pack_leader', 'new_leader', 'subordinates', 'military', 'clan', 'protector', 'pyr', 'recruited', 'commander', 'opposition', 'governor', 'council', 'commanding_officer', 'guardian', 'generals', 'squad', 'shinobi', 'royal_guard', 'advisor', 'mercenary', 'advisors', 'protectors', 'trainee', 'senator', 'allies', 'best_fighters', 'emperor', 'empress', 'leadership', 'mercenaries', 'rival', 'personal_guard', 'watcher', 'guardians', 'counsel', 'successor', 'deputy', 'knights', 'organisation', 'former', 'brotherhood', 'division', 'employer', 'legion', 'pack', 'appointed', 'royal_family', 'lieutenant', 'marines', 'elected', 'founder', 'council_members', 'association', 'army', 'chosen']"
73,independence,"['resourceful', 'independence', 'visionary']","['yagya', 'profession', 'cunning', 'honorable', 'discipline', 'potential', 'independence', 'capabilities', 'human_life', 'heritage', 'free_will', 'merit', 'diplomacy', 'perseverance', 'morality', 'ambitions', 'upbringing', 'strived', 'intelligence', 'aspiration', 'resourceful', 'wealth', 'equality', 'intellect', 'prejudice', 'values', 'attain', 'shortcomings', 'limitations', 'yog', 'own_right', 'morals', 'visionary', 'accomplishments', 'discrimination', 'ideals', 'leadership', 'ambition', 'modern_world', 'virtue', 'society', 'warfare', 'ambitious', 'nobility', 'mastery', 'prejudices', 'decorum', 'selflessness', 'aspects', 'whims', 'prestige', 'temperament', 'integrity']"
74,movement,"['race', 'movement', 'run']","['thicket', 'jog', 'stretch', 'flee', 'trot', 'jump', 'pursuit', 'rush', 'bolt', 'sprint', 'scurry', 'charging', 'galloping', 'mad_dash', 'pace', 'path', 'dart', 'run', 'pursuer', 'ascend', 'scamper', 'approach', 'movements', 'retreat', 'sweep', 'struggle', 'racing', 'descend', 'dive', 'duck', 'gallop', 'weaving', 'speed', 'sprinting', 'movement', 'races', 'move', 'running', 'clear_path', 'raced', 'dash', 'trail', 'tree_line', 'leap', 'emerge', 'quarry', 'motion', 'stride', 'pull', 'scramble', 'reach', 'advance', 'descent', 'full_speed', 'circle', 'pursuers', 'race', 'quick_turn', 'climb', 'noise']"
75,body,"['kneel', 'body', 'leg']","['entire_body', 'knees', 'left_arm', 'body', 'feet', 'ankles', 'calf', 'stomach', 'ankle', 'wound', 'right_knee', 'whole_body', 'gently', 'claw', 'right_shoulder', 'shoulder_blade', 'thigh', 'chest', 'ground', 'groin', 'back', 'shoulder_blades', 'bare_skin', 'frail_body', 'right_leg', 'finger_tips', 'right_arm', 'small_body', 'upper_body', 'thighs', 'left_knee', 'forearm', 'tiny_body', 'other_leg', 'midsection', 'limbs', 'knee', 'lower_stomach', 'forearms', 'calves', 'left_foot', 'torso', 'legs', 'right_foot', 'left_leg', 'rib_cage', 'wrists', 'own_hand', 'other_arm', 'rod', 'privates', 'lower_abdomen', 'hands', 'bare', 'leg', 'abdomen', 'arms', 'lower_body', 'arm', 'stump', 'ribcage', 'crouch', 'foot', 'backside', 'fragile_body', 'belly', 'kneel', 'neck']"
