,categories,seedwords,words
51,optimism,"['perseverance', 'enjoyable', 'yearn']","['yearning', 'good_manners', 'good_sense', 'thrill', 'cleverness', 'yearn', 'own_reward', 'selfimprovement', 'refreshing', 'enchant', 'inventiveness', 'liberating', 'enjoyment', 'gentleness', 'cherish', 'profundity', 'satisfactions', 'humbling', 'inspires', 'marvelous', 'good_taste', 'whimsy', 'savor', 'perseverance', 'optimism', 'admirable', 'saving_grace', 'eccentricity', 'strange_way', 'satisfying', 'enjoyable', 'thoughtfulness', 'happy_endings', 'blessed', 'great_artist', 'resourcefulness', 'treasure', 'pleasurable', 'astonish', 'togetherness', 'exhilarating', 'silliness', 'inspirational', 'humility', 'pluck', 'rewarding', 'revel', 'civilized', 'fleeting', 'thrilling', 'joyful', 'transcendent', 'artistry', 'exciting', 'eccentricities', 'comforting', 'aspire', 'astonishing', 'introspection', 'sheer_joy', 'enlightening', 'delight', 'gratifying', 'nurturing', 'inspiring', 'irresistible', 'invigorating', 'uplifting', 'crave', 'everyday', 'thrills', 'playfulness', 'daring', 'entertaining', 'cathartic', 'imbued', 'admire']"
52,stealing,"['monetary', 'responsible', 'theft']","['laundering', 'falsification', 'responsible', 'monetary', 'fraud', 'money_laundering', 'other_abuses', 'mishandling', 'sabotage', 'misuse', 'criminal_activities', 'illegal_activity', 'criminal_act', 'illegal_activities', 'abetting', 'thefts', 'liable', 'counterfeiting', 'gross_negligence', 'embezzlement', 'malfeasance', 'misrepresentation', 'stealing', 'profiteering', 'negligence', 'criminal_activity', 'theft', 'other_crimes']"
53,real_estate,"['duplex', 'suburban', 'cheap']","['small_apartments', 'most_houses', 'big_houses', 'emptynesters', 'decrepit', 'livable', 'spacious', 'many_houses', 'affordable', 'boxy', 'real_estate', 'spotless', 'cramped', 'duplex', 'sleek', 'rustic', 'affluent', 'picturesque', 'dwelling', 'homey', 'bungalows', 'older_houses', 'amenity', 'dilapidated', 'posh', 'nondescript', 'residential', 'shabby', 'roomy', 'colonials', 'condos', 'trendy', 'tidy', 'modern_conveniences', 'cozy', 'price_range', 'ramshackle', 'utilitarian', 'pricey', 'small_lots', 'downtown', 'large_apartments', 'suburban', 'funky', 'bustling', 'victorian', 'uninviting', 'spartan', 'living_space', 'inexpensive', 'dingy', 'cheap', 'quaint', 'strip_malls', 'large_homes', 'plush', 'opulent', 'seedy', 'luxurious', 'immaculate', 'chic', 'grimy', 'oceanfront', 'furnished', 'cape_cods', 'upscale']"
54,home,"['chore', 'cooking', 'suburban']","['restaurant_kitchens', 'cook', 'pizza', 'kitchens', 'baking', 'eating', 'grocery_shopping', 'chore', 'cooking', 'roasting', 'italian_food', 'fast_food', 'snacking', 'snack', 'ice_cream', 'mexican_food', 'housekeeping', 'home', 'own_kitchen', 'restaurant_kitchen', 'grilling', 'home_cooking', 'barbecuing', 'gardening', 'suburban', 'food_shopping', 'good_food', 'barbecue', 'burgers', 'laundry', 'many_chefs', 'cooks', 'chinese_food', 'socializing', 'chores', 'chinese_restaurants']"
55,divine,"['biblical', 'rapture', 'deity']","['persephone', 'human_frailty', 'golem', 'minotaur', 'powerful_sense', 'dionysus', 'mystical', 'earthly', 'human_soul', 'buddha', 'allegory', 'wordsworth', 'banality', 'afterlife', 'supernatural', 'wholeness', 'womanhood', 'nobility', 'parables', 'biblical', 'incantation', 'life_force', 'veneration', 'greek_tragedy', 'mystic', 'krishna', 'chivalry', 'mythological', 'enchantment', 'rapture', 'deities', 'sappho', 'masochism', 'holiness', 'god', 'romanticism', 'meditations', 'lamentation', 'evanescence', 'goddess', 'human_sacrifice', 'biblical_story', 'very_essence', 'pagan', 'mysticism', 'ordinariness', 'philistines', 'deity', 'perversity', 'greek_mythology', 'exalted', 'folk_tale', 'exaltation', 'melancholy', 'parable', 'elegy', 'apparitions', 'romantic_love', 'nietzsche', 'christ', 'material_world', 'divine', 'goethe', 'mythic', 'nihilism', 'piety', 'greek_myth', 'mary_magdalene', 'puritanism', 'baudelaire', 'transcendence', 'divinity', 'savage', 'socrates', 'spirit_world', 'gospels', 'damnation', 'mortals', 'oneness', 'wickedness', 'martyrdom', 'imaginings']"
56,sexual,"['kiss', 'kinky', 'spanking']","['murmured', 'dressed', 'lick', 'mommy', 'gag', 'teddy_bear', 'yell', 'frowning', 'cradle', 'bawling', 'wink', 'daddy', 'tickled', 'red_dress', 'sigh', 'slap', 'demurely', 'hug', 'grovel', 'old_lady', 'spanking', 'mumbled', 'sighs', 'giggle', 'big_smile', 'faint', 'coos', 'giggling', 'sweetie', 'growl', 'taunt', 'whisper', 'kissing', 'stomp', 'sexual', 'kinky', 'cheeks', 'mumbles', 'whispers', 'smile', 'shriek', 'undress', 'long_blond_hair', 'kisses', 'holler', 'shrieks', 'babe', 'exclaims', 'clutch', 'caress', 'weep', 'shouts', 'hello', 'high_heels', 'handkerchief', 'scold', 'yells', 'blushing', 'petted', 'kiss', 'bathroom_mirror', 'shyly', 'exclaiming', 'squeal', 'hiss', 'whispering', 'growls', 'mumble', 'cooing', 'flirt', 'whiskers', 'nightgown', 'cuddle', 'puppy', 'kneel', 'caressing', 'smirk', 'leering', 'moans', 'fondle', 'taunts', 'murmur', 'clap', 'groan', 'mutters', 'crying', 'grin', 'slaps', 'kissed', 'cry', 'mama', 'cuddling', 'pet', 'giggled', 'sob', 'plaintively', 'murmuring', 'curse', 'screams', 'nod', 'stroke', 'squirm', 'big_hug', 'wanna', 'mother', 'exclaim', 'whistle', 'blush', 'scream', 'moan', 'kitten', 'mutter', 'gasp']"
57,fear,"['unbridled', 'uneasiness', 'fear']","['insecurity', 'anxiety', 'worries', 'helplessness', 'impatience', 'puzzlement', 'pessimism', 'disillusionment', 'strong_feelings', 'frustration', 'ill_will', 'hostility', 'despair', 'resentment', 'ambivalence', 'resentments', 'deep_concern', 'uneasiness', 'discouragement', 'paranoia', 'anxieties', 'cynicism', 'mistrust', 'loathing', 'dread', 'inertia', 'distrust', 'hesitancy', 'revulsion', 'unease', 'bewilderment', 'unpleasantness', 'indifference', 'unhappiness', 'bitterness', 'disaffection', 'alienation', 'strong_emotions', 'fears', 'disenchantment', 'vulnerability', 'indignation', 'powerlessness', 'anger', 'apathy', 'agitation', 'growing_sense', 'fatalism', 'uncertainty', 'annoyance', 'instability', 'fear', 'discontent', 'disquiet', 'wariness', 'timidity', 'little_concern', 'hopelessness', 'irritation', 'apprehension', 'hysteria', 'ignorance', 'complacency', 'distaste', 'negative_feelings', 'nervousness', 'unbridled', 'frustrations', 'disgust', 'worry']"
58,irritability,"['laziness', 'irritable', 'aggression']","['cowardice', 'helplessness', 'recklessness', 'humiliation', 'transgression', 'compulsion', 'irritability', 'selfishness', 'selfcontrol', 'boredom', 'shyness', 'urges', 'malevolence', 'physical_violence', 'bullying', 'provocation', 'savagery', 'aggression', 'oppression', 'paranoia', 'loathing', 'selfcriticism', 'barbarity', 'terror', 'bloodletting', 'passivity', 'bad_behavior', 'opportunism', 'extremism', 'viciousness', 'irritable', 'revulsion', 'hubris', 'selfloathing', 'hatred', 'defensiveness', 'indifference', 'chauvinism', 'forgetfulness', 'stupidity', 'cruelties', 'malice', 'intolerance', 'laziness', 'deprivation', 'foolishness', 'powerlessness', 'detachment', 'fatalism', 'victimization', 'callousness', 'fanaticism', 'xenophobia', 'meanness', 'selfdeception', 'menace', 'timidity', 'moral_outrage', 'selfpreservation', 'irrationality', 'selfpity', 'hysteria', 'ignorance', 'delusion', 'belligerence', 'human_suffering', 'victimhood', 'incomprehension', 'hopelessness', 'selfrighteousness', 'cruelty', 'rudeness', 'oppressors']"
59,superhero,"['disguise', 'costume', 'superpower']","['fetish', 'seductiveness', 'superpower', 'samurai', 'artifice', 'costume', 'mask', 'superhero', 'vanity', 'wig', 'cunningly', 'prop', 'props', 'flatter', 'camouflage', 'contrivance', 'disguises', 'femininity', 'imitation', 'veils', 'cloak', 'disguise']"
60,business,"['office', 'trade', 'manager']","['president', 'trade', 'manager', 'office', 'general', 'business', 'general_manager']"
61,driving,"['taxi', 'convoy', 'cruiser']","['delivery_truck', 'unmarked_car', 'taxi_driver', 'police_van', 'american_plane', 'gunmen', 'unmarked_cars', 'bus', 'main_highway', 'cargo_plane', 'sport_utility_vehicle', 'airport', 'military_plane', 'carloads', 'station_wagon', 'stolen_car', 'hearse', 'international_airport', 'towed', 'police_helicopter', 'armored_cars', 'service_station', 'suicide_bomber', 'checkpoint', 'traffic_light', 'police_cruiser', 'garbage_truck', 'roadblock', 'armed_men', 'several_cars', 'humvee', 'armored_vehicle', 'tow_truck', 'border_crossing', 'fishing_boat', 'passenger_train', 'accident_scene', 'white_van', 'truck', 'short_distance', 'small_boat', 'police_cars', 'freight_train', 'pickup_truck', 'flatbed_truck', 'convoys', 'armored_personnel_carrier', 'kennedy_international_airport', 'uturn', 'minibus', 'tour_bus', 'patrol_car', 'american_helicopters', 'public_bus', 'freight_trains', 'helicopter', 'greyhound_bus', 'bus_station', 'car', 'police_car', 'stop_sign', 'small_plane', 'kennedy_airport', 'last_car', 'train', 'livery_cab', 'freighter', 'humvees', 'third_car', '18wheeler', 'city_bus', 'other_passengers', 'police_escort', 'second_car', 'airfield', 'rented_car', 'tractortrailer', 'cab', 'escort', 'unmarked_police_car', 'police_station', 'other_car', 'yellow_cab', 'jeeps', 'amtrak_train', 'motorcade', 'taxi', 'patrol', 'van', 'tarmac', 'commuter_train', 'convoy', 'jeep', 'armored_vehicles', 'bus_stop', 'fire_truck', 'dump_truck', 'main_road', 'miami_international_airport', 'airliner', 'military_helicopter', 'driving', 'crash_site', 'school_bus', 'taxicab', 'armored_car', 'caravan', 'los_angeles_international_airport', 'embankment', 'airstrip', 'ferry', 'cruiser']"
62,pet,"['feed', 'vet', 'buddy']","['mommy', 'hot_meal', 'feeding', 'sick_child', 'eat', 'little_brother', 'bathe', 'scrounge', 'bag', 'stray', 'daddy', 'mama', 'feed', 'llama', 'pet', 'whole_family', 'pig', 'fleas', 'brood', 'nurse', 'bum', 'milk', 'squirrel', 'suck', 'dog', 'vet', 'old_lady', 'grandma', 'dad', 'mom', 'cuddle', 'buddy', 'herd', 'puppy', 'other_dogs', 'peck', 'cubs', 'chicks', 'chew', 'cat', 'clothe', 'puppies', 'grandkids', 'kitten', 'bark', 'buddies', 'grandpa', 'devour', 'rat']"
63,childish,"['hyper', 'playful', 'protest']","['incoherent', 'weirdly', 'protest', 'sarcastic', 'caustic', 'teasing', 'introspective', 'hushed', 'unruly', 'dissonant', 'strident', 'anguished', 'didactic', 'expressively', 'comical', 'outbursts', 'celebratory', 'sensual', 'raucous', 'polemical', 'brusque', 'pensive', 'viscerally', 'menacing', 'confrontational', 'impulsive', 'blunt', 'characteristically', 'rants', 'funereal', 'childish', 'impassioned', 'uninhibited', 'accusatory', 'playful', 'howls', 'boisterous', 'exuberant', 'subversive', 'overbearing', 'palpably', 'spontaneous', 'epithets', 'farcical', 'visceral', 'bombastic', 'vulgar', 'mournful', 'somber', 'profane', 'anarchic', 'exuberantly', 'ponderous', 'humorless', 'argumentative', 'purposeful', 'bawdy', 'unbearably', 'alternately', 'dutiful', 'moody', 'pedantic', 'brash', 'meditative', 'defiant', 'contemplative', 'predictably', 'shrill', 'solemn', 'overtly', 'overwrought', 'mocking', 'sentimental', 'hyper', 'rhythmically', 'sardonic', 'savage', 'grotesque', 'determinedly', 'belligerent', 'hypnotic', 'condescending']"
64,cooking,"['chowder', 'steamed', 'kettle']","['ragout', 'sea_bass', 'sautu00e9ed', 'fettuccine', 'polenta', 'linguine', 'potato_salad', 'puff_pastry', 'crab_meat', 'sea_scallops', 'sesame_seeds', 'squid', 'cooking', 'baked_beans', 'sauteed', 'calamari', 'pineapple', 'jumbo_shrimp', 'fish_soup', 'mustard_sauce', 'boiled_potatoes', 'couscous', 'cornbread', 'crispy', 'melted_cheese', 'pistachios', 'snow_peas', 'pancetta', 'breaded', 'conch', 'kettle', 'pine_nuts', 'monkfish', 'sour_cream', 'stewed', 'garlic_sauce', 'poached', 'black_olives', 'grilled_shrimp', 'sardines', 'pappardelle', 'crunchy', 'chutney', 'sticky_rice', 'carpaccio', 'pesto', 'perfumed', 'cornichons', 'scallop', 'confit', 'wild_rice', 'gnocchi', 'horseradish', 'pickled', 'flan', 'ratatouille', 'guacamole', 'bitter_greens', 'fricassee', 'codfish', 'cornmeal', 'brioche', 'fried_oysters', 'roasted', 'kasha', 'sweetbreads', 'croutons', 'crusty_bread', 'chili', 'turbot', 'white_beans', 'prawns', 'gravy', 'grilled_tuna', 'ricotta', 'drizzled', 'red_beans', 'grits', 'escarole', 'crayfish', 'cockles', 'tapenade', 'brown_butter', 'halibut', 'hake', 'roasted_garlic', 'bean_sprouts', 'red_onions', 'sauerkraut', 'okra', 'bouillabaisse', 'cucumber', 'steamed', 'gazpacho', 'mahimahi', 'barbecue_sauce', 'feta_cheese', 'green_sauce', 'black_beans', 'green_salad', 'softshell_crabs', 'truffle_oil', 'yams', 'creme_fraiche', 'gratin', 'shrimps', 'morels', 'char', 'chowder', 'country_ham', 'caramelized_onions', 'squab', 'chanterelles', 'coconut', 'venison', 'chicken_breast', 'sea_salt', 'dipping_sauce', 'fava_beans', 'eel', 'wasabi', 'sauced', 'avocado', 'string_beans', 'porcini', 'grilled_eggplant', 'braised', 'plantains', 'brisket', 'anchovies', 'bok_choy', 'compote', 'chorizo', 'red_peppers', 'red_snapper', 'duck_breast', 'ravioli', 'cream_sauce', 'artichoke_hearts', 'mozzarella', 'goat_cheese', 'green_beans', 'tomato_sauce', 'marinated', 'mango', 'red_cabbage', 'grouper', 'tartar_sauce', 'crabmeat', 'feta', 'ceviche', 'fritters', 'clam', 'roasted_chicken', 'grilled_vegetables', 'tamarind', 'aioli', 'grilled_chicken', 'broiled', 'broccoli_rape', 'focaccia', 'mashed', 'orzo']"
65,exasperation,"['weariness', 'outraged', 'tirade']","['exasperated', 'seethed', 'incited', 'vilification', 'exasperation', 'outraged', 'furious', 'indignant', 'fury', 'outburst', 'perplexed', 'betrayed', 'dislike', 'rebuke', 'angered', 'insulted', 'tirade', 'incensed', 'irritated', 'seething', 'humiliated', 'bewildered', 'inflamed', 'weariness', 'annoyed', 'revulsion', 'bewilderment', 'unmoved', 'indifference', 'scorn', 'unhappiness', 'embarrassed', 'incredulity', 'anguished', 'appalled', 'horrified', 'outrage', 'infuriated', 'indignation', 'disheartened', 'vehemence', 'distressed', 'denunciations', 'ridicule', 'disgusted', 'anger', 'enraged', 'gloating', 'dismay', 'demeaned', 'gloated', 'shamed', 'embittered', 'offended', 'outspokenness', 'contrition', 'shocked', 'recoiled', 'namecalling', 'pained', 'cowed', 'disgust', 'belittled']"
66,religion,"['pope', 'sanctity', 'deity']","['nonviolence', 'celibacy', 'cardinal_oconnor', 'monarchy', 'catholic_faith', 'religious_belief', 'papacy', 'american_catholics', 'prophets', 'antichrist', 'sacraments', 'jewish_law', 'pope_john_paul', 'dogma', 'devout', 'sinner', 'religious_beliefs', 'orthodoxy', 'martyr', 'bishop', 'catholic_church', 'cardinal', 'liberty', 'the_church_of_england', 'believers', 'religious_faith', 'the_catholic_church', 'vatican', 'torah', 'dalai_lama', 'rebbe', 'john_pauls', 'encyclical', 'sermon', 'the_holy_spirit', 'holiness', 'sinners', 'other_faiths', 'jewish_state', 'canonization', 'church_teaching', 'holy_father', 'church', 'teachings', 'jewish_people', 'fatherland', 'repentance', 'apostles', 'jewish_tradition', 'virgin_mary', 'many_catholics', 'pope', 'jesus_christ', 'saint', 'devoutly', 'sacredness', 'pulpit', 'catholicism', 'sainthood', 'archbishop', 'scripture', 'organized_religion', 'deity', 'religion', 'monarch', 'crucifixion', 'russian_orthodox_church', 'church_doctrine', 'common_people', 'doctrines', 'john_paul_ii', 'christianity', 'christian_faith', 'church_teachings', 'obedience', 'affirmation', 'liberation_theology', 'gospel', 'sacrament', 'prayer', 'second_coming', 'jewish_faith', 'pope_john_paul_ii', 'christ', 'john_paul', 'atheism', 'eucharist', 'divine', 'cardinal_ratzinger', 'christian_tradition', 'inquisition', 'christians', 'piety', 'homily', 'penitence', 'other_religions', 'the_roman_catholic_church', 'jesus', 'communion', 'beatification', 'religious_freedom', 'judaism', 'human_dignity', 'allah', 'penance', 'divinity', 'gospels', 'martyrdom', 'catholic_teaching', 'pluralism', 'sanctity', 'pontiff', 'prophet']"
67,hipster,"['themed', 'costume', 'alternative']","['themed', 'costume', 'costumes', 'alternative', 'hipster', 'props']"
68,internet,"['laptop', 'hack', 'screen']","['memory_card', 'gizmo', 'computer_screen', 'stylus', 'hard_drive', 'shutter', 'keypad', 'personal_computer', 'floppy_disk', 'digitally', 'computer_chip', 'remote', 'display_screen', 'tv_set', 'typing', 'typewriter', 'clicking', 'computer_keyboard', 'cd_player', 'remote_controls', 'control_panel', 'television_set', 'tv_screen', 'pc', 'home_computer', 'internet', 'wirelessly', 'tape_recorder', 'dial', 'television_screen', 'fax_machine', 'palmtop', 'viewfinder', 'screen', 'mobile_phone', 'gadget', 'user', 'wristwatch', 'computer_monitor', 'type', 'headphones', 'screen_saver', 'word_processor', 'hack', 'console', 'tube', 'digital_camera', 'vcr', 'joystick', 'computer_screens', 'pager', 'remote_control', 'movie_screen', 'bar_code', 'click', 'headset', 'projector', 'computer', 'camcorder', 'videocassette_recorder', 'magnifying_glass', 'stereo', 'computer_terminal', 'cursor', 'desktop', 'keyboard', 'machine', 'computer_mouse', 'laptop_computer', 'mouse', 'handset', 'tripod', 'dashboard', 'camera', 'laptop', 'modem', 'video_screen', 'clicks', 'desktop_computer', 'hard_disk', 'scanner', 'video_camera']"
69,surprise,"['stunned', 'utter', 'comically']","['exasperated', 'dismayed', 'baffled', 'wept', 'outraged', 'furious', 'unnerved', 'indignant', 'incredulous', 'confounded', 'applauding', 'perplexed', 'cowed', 'startled', 'surprising', 'agitated', 'uttered', 'insulted', 'puzzled', 'stunned', 'incensed', 'irritated', 'sneered', 'elated', 'seething', 'bewildered', 'aghast', 'annoyed', 'unmoved', 'astonished', 'embarrassed', 'amused', 'delighted', 'appalled', 'horrified', 'miffed', 'infuriated', 'cringed', 'jubilant', 'disheartened', 'utter', 'flummoxed', 'jeered', 'distressed', 'disgusted', 'stung', 'silenced', 'enraged', 'transfixed', 'gloated', 'comically', 'humbled', 'mystified', 'bemused', 'pained', 'berated', 'shocked', 'winced', 'recoiled', 'unimpressed', 'rejoiced', 'roused', 'dumbfounded', 'surprise', 'surprised', 'awed', 'rejoicing']"
70,reading,"['essay', 'ideas', 'thesis']","['plato', 'canon', 'personal_history', 'historical_context', 'historical_record', 'polemic', 'manifesto', 'aristotle', 'dostoyevsky', 'literary_criticism', 'kant', 'personal_experience', 'philosophy', 'essay', 'jung', 'eliot', 'freud', 'biography', 'texts', 'own_words', 'own_writing', 'orwell', 'thesis', 'tolstoy', 'biographer', 'beauvoir', 'hegel', 'theories', 'writing', 'mr_mailer', 'sartre', 'literature', 'afterword', 'nabokov', 'descartes', 'fiction', 'yeats', 'own_experience', 'poetry', 'reading', 'heidegger', 'english_language', 'astrology', 'own_book', 'scripture', 'world_view', 'writings', 'foucault', 'french_philosopher', 'ideas', 'syllabus', 'psychoanalysis', 'subject_matter', 'deconstruction', 'other_scholars', 'political_philosophy', 'preface', 'critique', 'proust', 'wittgenstein', 'insights', 'earlier_work', 'own_experiences', 'nietzsche', 'american_literature', 'general_reader', 'dissertation', 'thinkers', 'essays', 'own_work', 'concepts', 'book', 'borges', 'rousseau', 'other_writers', 'treatise', 'marx', 'dictum', 'tocqueville', 'earlier_books', 'great_books', 'art_criticism', 'personal_experiences', 'analogies', 'kafka', 'reading_list']"
71,worship,"['gods', 'sanctity', 'unite']","['nonviolence', 'expediency', 'peoples', 'equality', 'western_values', 'barbarism', 'worship', 'mankind', 'oppression', 'civil_society', 'prophets', 'new_society', 'religions', 'american_democracy', 'tyranny', 'ideologies', 'nobility', 'founding_fathers', 'dogma', 'oppressed', 'orthodoxy', 'oppressors', 'national_unity', 'liberty', 'forefathers', 'believers', 'evil', 'secularism', 'motherland', 'religious_faith', 'faiths', 'brotherhood', 'religious_tolerance', 'humanity', 'freedoms', 'democratic_values', 'righteousness', 'modern_world', 'social_order', 'humankind', 'dictators', 'tyrants', 'selfdetermination', 'civilization', 'deities', 'holiness', 'fidelity', 'fatherland', 'unity', 'jewish_tradition', 'other_peoples', 'coexistence', 'totalitarianism', 'common_good', 'human_race', 'democratic_ideals', 'dominion', 'nonbelievers', 'common_people', 'doctrines', 'rulers', 'civilized_world', 'egalitarianism', 'christian_faith', 'obedience', 'affirmation', 'national_identity', 'victimhood', 'human_spirit', 'great_nation', 'cultural_identity', 'christ', 'traditional_values', 'oppress', 'ethnic_identity', 'divine', 'ideals', 'democratic_society', 'unite', 'piety', 'affirm', 'souls', 'other_religions', 'primacy', 'own_society', 'human_dignity', 'allah', 'modernity', 'selfsacrifice', 'revere', 'free_people', 'martyrdom', 'destinies', 'pluralism', 'consciences', 'salvation', 'sanctity', 'common_humanity', 'individualism', 'oppressor', 'united', 'nationhood', 'gods']"
72,leader,"['ambassador', 'founder', 'executive']","['david_rockefeller', 'cochief_executive', 'chairman', 'former_chairman', 'first_chairman', 'mr_allison', 'representative', 'recruiter', 'managing_director', 'senior_executive_vice_president', 'management_committee', 'longtime', 'current_president', 'consultant', 'edgar_m_bronfman', 'board_member', 'chief', 'top_executive', 'board_chairman', 'former', 'maurice_r_greenberg', 'president', 'public_relations_firm', 'hill__knowlton', 'overseer', 'chief_financial_officer', 'chief_operating_officer', 'former_director', 'new_post', 'adviser', 'vice_president', 'paris_office', 'cofounder', 'executive_vice_president', 'executive', 'senior_adviser', 'industrialist', 'leader', 'former_president', 'deputy_chairman', 'founder', 'international_division', 'newly_created_position', 'chief_executive', 'backer', 'carl_spielvogel', 'lloyd_ward', 'senior_executive', 'executive_director', 'advisor', 'current_chairman', 'venture_capitalist', 'ambassador', 'former_head', 'troubleshooter', 'cochairman', 'financier', 'honorary_chairman', 'former_vice_president', 'finance_director', 'banker', 'vice_chairman', 'chairman_emeritus', 'chief_executive_officer', 'additional_post', 'treasurer']"
73,independence,"['perseverance', 'rebellious', 'livelihood']","['ruthlessness', 'good_manners', 'selfishness', 'material_things', 'selflessness', 'pluck', 'selfcontrol', 'caring', 'humility', 'persistence', 'social_conscience', 'devotion', 'selfrespect', 'piety', 'righteousness', 'nurturing', 'machismo', 'vocation', 'virility', 'tenacity', 'cunning', 'own_sense', 'family_ties', 'selfconfidence', 'manhood', 'benevolence', 'selfimage', 'good_life', 'fortitude', 'selfsacrifice', 'stoicism', 'guile', 'fellow_man', 'unconditional_love', 'intellect', 'own_kind', 'downtrodden', 'altruism', 'adoration', 'own_survival', 'nobility', 'independence', 'resourcefulness', 'oppressed', 'stubbornness', 'birthright', 'individualism', 'idealism', 'selfreliance', 'livelihood', 'ethic', 'rebellious', 'perseverance']"
74,movement,"['walking', 'dance', 'move']","['moving', 'dancing', 'dance', 'move', 'walk', 'movement', 'wander', 'walking', 'strolling']"
75,body,"['thigh', 'shivering', 'skin']","['wrists', 'belly', 'calf', 'perspiration', 'eyelid', 'lower_body', 'sores', 'shoulder_blades', 'lower_lip', 'forearms', 'knuckle', 'thighs', 'swollen', 'snout', 'bladder', 'upper_arm', 'hairline', 'thigh', 'skin', 'bandages', 'blisters', 'nipples', 'limbs', 'torso', 'breasts', 'navel', 'bald_head', 'eyelids', 'scar', 'slit', 'toenails', 'lining', 'veins', 'buttocks', 'cheeks', 'gauze', 'sternum', 'armpit', 'beak', 'bandage', 'upper_lip', 'hips', 'armpits', 'fingernails', 'abdomen', 'knuckles', 'gums', 'brow', 'scalp', 'sheath', 'shivering', 'upper_body', 'ankles', 'testicles', 'nipple', 'left_ear', 'slits', 'tummy', 'pelvis', 'soles', 'incisions', 'nostrils', 'biceps', 'stomach', 'paws', 'body', 'eyeball', 'claws', 'legs', 'redness', 'forehead']"
76,noise,"['growling', 'echoing', 'barking']","['murmured', 'wailing', 'screech', 'hissing', 'gesticulating', 'frowning', 'noisily', 'hissed', 'roars', 'wailed', 'bellow', 'whooping', 'groans', 'twitching', 'muttering', 'squawking', 'mouthing', 'hooting', 'murmurs', 'mumbling', 'bellowing', 'babble', 'flashing', 'babbling', 'deafening', 'flailing', 'echoing', 'muffled', 'cursing', 'mouthed', 'moaning', 'hummed', 'buzzing', 'whistling', 'barking', 'punctuating', 'siren', 'spitting', 'glancing', 'giggling', 'hisses', 'squirming', 'growl', 'stomping', 'squeals', 'hoarse', 'growled', 'honking', 'clang', 'shriek', 'hollering', 'bellowed', 'clattering', 'shrieks', 'barked', 'howled', 'squealing', 'grunts', 'shrieked', 'shouts', 'thundering', 'spouting', 'bark', 'ringing', 'whoops', 'thump', 'wails', 'rumbling', 'cackling', 'whooped', 'clucking', 'snarling', 'screaming', 'din', 'clapping', 'chanting', 'whispering', 'growls', 'flinging', 'ranting', 'whine', 'chattering', 'swaying', 'blare', 'shout', 'darting', 'shrieking', 'moans', 'murmur', 'clap', 'blared', 'rattling', 'blaring', 'grins', 'noise', 'nodding', 'grunting', 'howling', 'wail', 'scowling', 'screeching', 'intoning', 'murmuring', 'growling', 'chirping', 'strutting', 'sneering', 'shouting', 'cringing', 'winking', 'howl', 'sighing', 'scream', 'thumping', 'squawked', 'droning', 'mutter']"
77,eating,"['serving', 'cereal', 'muffin']","['french_fries', 'sundaes', 'biscotti', 'pancakes', 'tortilla_chips', 'potato_salad', 'suckling_pig', 'hamburger', 'milkshake', 'cottage_cheese', 'muffins', 'cereals', 'latte', 'sourdough', 'salad_bar', 'condiments', 'crepes', 'baked_beans', 'pork_chops', 'pies', 'pumpkin_pie', 'brandy', 'baklava', 'cranberry_juice', 'oreos', 'cookies', 'paper_plates', 'pot_roast', 'milkshakes', 'orange_juice', 'cornflakes', 'iced', 'nachos', 'burgers', 'apple_juice', 'burritos', 'gefilte_fish', 'chocolate_chip_cookies', 'crackers', 'waffles', 'cold_cuts', 'fried_chicken', 'pastrami', 'baked_potatoes', 'burger', 'tamales', 'fruit_juices', 'pasta_sauce', 'tuna_salad', 'coleslaw', 'taco', 'pizzas', 'biscuit', 'roast_beef', 'ice_cream', 'white_rice', 'soft_drink', 'fries', 'corn_flakes', 'lasagna', 'hams', 'fried_potatoes', 'applesauce', 'bottling', 'grilling', 'condiment', 'scones', 'bourbon', 'sandwiches', 'pastries', 'rye', 'pho', 'canapes', 'hamburgers', 'bologna', 'meatloaf', 'buns', 'italian_bread', 'sparkling_water', 'biscuits', 'martinis', 'white_bread', 'herbal_tea', 'apple_cider', 'green_tea', 'granola', 'sodas', 'grits', 'doughnuts', 'sausages', 'cream_cheese', 'serving', 'frozen_yogurt', 'omelets', 'pickles', 'ketchup', 'bratwurst', 'baked_goods', 'tea_bags', 'smoked_fish', 'hardboiled_eggs', 'potato_chips', 'fresh_fruit', 'snack', 'fried_fish', 'steaks', 'tacos', 'macaroni', 'panini', 'cheese', 'yogurt', 'tortillas', 'scrambled_eggs', 'mineral_water', 'peanuts', 'brewed', 'kielbasa', 'country_ham', 'whole_wheat', 'brownies', 'pizza', 'knishes', 'omelet', 'cheeseburgers', 'espresso', 'iced_tea', 'instant_coffee', 'baking', 'eating', 'oatmeal', 'bagels', 'tuna_fish', 'nonalcoholic', 'rice_cakes', 'salami', 'skim_milk', 'lemonade', 'frying', 'roasts', 'pepperoni', 'enchiladas', 'barbecued_chicken', 'hot_soup', 'cupcakes', 'pretzels', 'french_toast', 'croissants', 'fruit_juice', 'chicken_wings', 'malt', 'pita', 'muffin', 'franks', 'fried_rice', 'fried_eggs', 'peanut_butter', 'cereal']"
