,categories,seedwords,words
31,royalty,['ambassador'],"['kurt_waldheim', 'ambassador', 'economic_affairs', 'richard_c_holbrooke', 'director_general', 'united_states_ambassador', 'mr_kohler', 'emissary', 'the_state_departments', 'defense_minister', 'deputy_prime_minister', 'american_ambassador', 'deputy_foreign_minister', 'president_francois_mitterrand', 'mr_armitage', 'joschka_fischer', 'secretary_general', 'yasushi_akashi', 'prime_minister', 'national_security_council', 'the_foreign_ministry', 'cabinet_minister', 'career_diplomat', 'american_delegation', 'special_envoy', 'mr_kissinger', 'chief_delegate', 'king_fahd', 'russian_president', 'state_department', 'diplomat', 'general_secretary', 'kofi_annan', 'richard_l_armitage', 'envoy', 'soviet_ambassador', 'national_security_adviser', 'private_visit', 'former_ambassador', 'american_diplomat', 'diplomatic_mission', 'mr_talbott', 'boutros_boutrosghali', 'foreign_secretary', 'john_d_negroponte', 'javier_solana', 'attache', 'jiang_zemin', 'economic_adviser', 'thomas_r_pickering', 'dissident', 'representative', 'royalty', 'crown_prince', 'political_affairs', 'mr_eagleburger', 'henry_a_kissinger', 'foreign_minister', 'brent_scowcroft', 'french_foreign_minister', 'state_visit', 'consul_general', 'american_representative', 'senior_adviser', 'french_president', 'trade_representative', 'mr_negroponte', 'consul', 'british_prime_minister', 'foreign_ministry', 'american_envoy', 'official_visit', 'delegate', 'new_prime_minister', 'chinese_leader', 'finance_minister', 'the_foreign_office']"
32,wealthy,['shop'],"['delicatessen', 'catering_business', 'showroom', 'boutique', 'garment_district', 'emporium', 'bookshop', 'salon', 'restaurant', 'pizzeria', 'small_store', 'grocery', 'grocery_store', 'convenience_store', 'small_shop', 'shops', 'clothing_store', 'antiques_shop', 'flower_shop', 'beauty_salon', 'brisk_business', 'jewelry_store', 'furniture_store', 'small_restaurant', 'chinese_restaurant', 'department_store', 'wealthy', 'harrods', 'bendel', 'liquor_store', 'new_restaurant', 'bodega', 'ikea', 'little_shop', 'pub', 'housewares', 'shop', 'other_stores', 'supermarket', 'toy_store', 'hardware_store', 'brewery', 'kiosk', 'storefront', 'vendor', 'drugstore', 'cafe', 'florist', 'hair_salon', 'proprietor', 'retail_shop', 'flea_market', 'butcher_shop', 'retail_store', 'shoe_store', 'warehouse', 'bookstore', 'coffee_bar', 'bakery', 'boutiques', 'pizza_parlor', 'diner', 'discount_store', 'coffee_shop', 'first_store', 'cash_register', 'general_store', 'new_store', 'barbershop', 'deli', 'store', 'grocer', 'jeweler', 'starbucks', 'new_shop', 'dry_cleaner', 'luncheonette', 'gift_shop']"
33,tourism,['embassy'],"['consulate', 'israeli_military', 'military_headquarters', 'western_reporters', 'military_officials', 'foreign_journalists', 'american_authorities', 'riyadh', 'intelligence_officers', 'state_department_officials', 'nairobi', 'the_interior_ministry', 'united_states_officials', 'iraqi_authorities', 'american_diplomats', 'islamabad', 'american_diplomat', 'the_us_embassy', 'soviet_agents', 'the_international_committee_of_the_red_cross', 'tehran', 'security_officials', 'military_base', 'foreign_embassies', 'embassies', 'iraqi_officials', 'air_base', 'military_official', 'tripoli', 'teheran', 'american_officers', 'security_reasons', 'tirana', 'mr_mohammed', 'security_police', 'the_state_department', 'the_american_embassy', 'american_agents', 'guantu00e1namo', 'the_defense_ministry', 'american_base', 'embassy', 'tourism', 'foreign_reporters', 'american_embassy', 'the_foreign_ministry', 'western_journalists', 'yemen']"
34,furniture,['creaky'],"['creaky', 'warped', 'mischievous', 'shapeless', 'cartoonish', 'ragged', 'spooky', 'sultry', 'ruminative', 'unpolished', 'cacophonous', 'monotonous', 'brassy', 'peppy', 'jaunty', 'hypnotic', 'languid', 'arty', 'wayward', 'clunky', 'disjointed', 'inelegant', 'sappy', 'perky', 'effervescent', 'angular', 'spacey', 'antic', 'furniture', 'airless', 'charmless', 'annoyingly', 'flaccid', 'plodding', 'unnervingly', 'florid', 'gawky', 'flighty', 'disconcertingly', 'gritty', 'loopy', 'cutesy', 'soulful', 'ponderous', 'enjoyably', 'distractingly', 'ungainly', 'lugubrious', 'bombastic', 'excitable', 'moody', 'rambunctious']"
35,school,['essay'],"['sartre', 'literary_critic', 'the_book_review', 'tolstoy', 'first_book', 'ms_ozick', 'short_story', 'other_books', 'reading_list', 'whole_book', 'latest_book', 'kafka', 'wittgenstein', 'essay', 'last_paragraph', 'ralph_ellison', 'aphorism', 'book_review', 'flaubert', 'opening_chapter', 'book', 'manifesto', 'camus', 'hegel', 'school', 'biography', 'foreword', 'orwell', 'proust', 'epilogue', 'hers', 'auden', 'afterword', 'writings', 'sonnet', 'mr_mailer', 'faulkner', 'borges', 'own_book', 'samuel_johnson', 'poem', 'latest_novel', 'first_sentence', 'mobydick', 'essays', 'dreiser', 'dostoyevsky', 'ms_sontag', 'mr_bellow', 'new_novel', 'rebecca_west', 'franz_kafka', 'h_l_mencken', 'treatise', 'preface', 'monograph', 'james_joyce', 'poetry', 'special_issue', 'robert_frost', 'earlier_book', 'the_new_york_times_magazine', 'art_critic', 'textbook', 'wallace_stevens', 'subtitle', 'vladimir_nabokov', 'anecdote', 'norman_mailers', 'first_chapter', 'nabokov', 'earlier_books', 'previous_book', 'rereading', 'jane_austen', 'new_book', 'w_h_auden', 'john_updike', 'the_new_york_times_book_review', 'roland_barthes', 'emily_dickinson', 'mencken', 'sylvia_plath', 'mr_updike', 'virginia_woolf', 'beauvoir', 'baudelaire', 'biographer', 'entire_book', 'the_times_book_review', 't_s_eliot', 'quote', 'second_book', 'the_new_york_review_of_books', 'new_biography', 'nietzsche', 'recent_article', 'last_book', 'autobiography', 'writing', 'epigraph', 'ulysses', 'reading', 'first_edition', 'postscript', 'recent_book', 'lolita', 'saul_bellow', 'george_orwell', 'same_subject', 'harold_bloom', 'forthcoming_book', 'henry_james', 'eliot', 'novella', 'author', 'dust_jacket', 'rilke', 'walter_benjamin', 'reread', 'literary_criticism', 'yeats', 'first_paragraph', 'anthology', 'first_volume', 'edmund_wilson', 'the_new_republic', 'historical_novel']"
36,magic,['earth'],"['sun', 'black_holes', 'liquid_water', 'clouds', 'mankind', 'particles', 'mars', 'upper_atmosphere', 'rain_forest', 'outer_space', 'cosmos', 'milky_way', 'depths', 'comet', 'seas', 'volcano', 'atom', 'orbits', 'sunlight', 'planets', 'humankind', 'sky', 'moon', 'magnetic_field', 'heavens', 'sea_floor', 'lava', 'creatures', 'ocean_floor', 'earth', 'desert', 'ocean', 'human_race', 'pluto', 'civilization', 'planet', 'surface', 'infinity', 'volcanoes', 'eons', 'galaxy', 'asteroid', 'seabed', 'universe', 'magic', 'solar_system', 'gravitational_pull', 'cave', 'comets', 'vegetation', 'glacier', 'black_hole', 'galaxies', 'forest', 'glaciers', 'oceans']"
37,beach,['deck'],"['ledge', 'garage', 'master_bedroom', 'cabin', 'cathedral_ceiling', 'lower_deck', 'french_doors', 'skylights', 'galley', 'fireplace', 'large_windows', 'guest_room', 'terrace', 'railing', 'pool_table', 'porch', 'skylight', 'jacuzzi', 'deck', 'patio', 'dining_room', 'stair', 'picnic_table', 'rear', 'shed', 'glass_doors', 'alcove', 'stairway', 'swimming_pool', 'culdesac', 'paddle', 'family_room', 'dining_area', 'balconies', 'mast', 'wood_stove', 'screened_porch', 'dock', 'roof', 'turret', 'tennis_court', 'front_porch', 'beach', 'sails', 'breakfast_room', 'concrete_floor', 'tub', 'foyer', 'balcony', 'railings', 'chimney', 'roof_deck', 'picture_window', 'whirlpool', 'decks', 'hot_tub', 'pool']"
38,journalism,['essay'],"['sartre', 'preface', 'second_book', 'monograph', 'biography', 'james_joyce', 'literary_critic', 'journalism', 'the_book_review', 'the_new_york_review_of_books', 'new_biography', 'first_book', 'nietzsche', 'foreword', 'robert_frost', 'last_book', 'earlier_book', 'orwell', 'the_new_york_times_magazine', 'art_critic', 'proust', 'writing', 'auden', 'short_story', 'epigraph', 'afterword', 'subtitle', 'reading', 'reading_list', 'first_edition', 'first_chapter', 'nabokov', 'previous_book', 'mr_mailer', 'postscript', 'borges', 'new_book', 'recent_book', 'own_book', 'george_orwell', 'whole_book', 'latest_book', 'poem', 'the_new_york_times_book_review', 'harold_bloom', 'first_sentence', 'kafka', 'essays', 'dreiser', 'dostoyevsky', 'eliot', 'essay', 'author', 'mr_updike', 'virginia_woolf', 'walter_benjamin', 'flaubert', 'reread', 'beauvoir', 'literary_criticism', 'yeats', 'anthology', 'biographer', 't_s_eliot', 'franz_kafka', 'book', 'first_volume', 'edmund_wilson', 'treatise']"
39,morning,['toast'],"['martini', 'pastrami', 'ham', 'cake', 'toasting', 'mashed_potatoes', 'toasts', 'omelet', 'sip', 'biscuits', 'brandy', 'scrambled_eggs', 'roast', 'morning', 'marshmallows', 'macaroni', 'chicken_soup', 'martinis', 'soup', 'meatballs', 'grits', 'hot_chocolate', 'fried_chicken', 'champagne', 'waffles', 'birthday_cake', 'gefilte_fish', 'toast', 'toasted', 'chocolate_cake', 'borscht', 'corned_beef', 'roast_beef', 'pumpkin_pie', 'pancakes', 'morsel', 'spaghetti']"
40,banking,['money'],"['monies', 'public_funds', 'more_cash', 'so_much_money', 'additional_money', 'much_more_money', 'taxpayer_dollars', 'own_pockets', 'cash', 'federal_money', 'even_more_money', 'enough_money', 'most_money', 'more_funds', 'extra_cash', 'campaign_money', 'as_much_money', 'campaign_funds', 'extra_money', 'more_money', 'city_money', 'billions_of_dollars', 'own_resources', 'dollars', 'vast_sums', 'little_money', 'government_money', 'substantial_sums', 'much_money', 'too_much_money', 'millions_of_dollars', 'hundreds_of_thousands_of_dollars', 'banking', 'tens_of_millions_of_dollars', 'trust_funds', 'large_sums', 'huge_sums', 'substantial_amounts', 'tax_dollars', 'public_money', 'several_million_dollars', 'new_money', 'big_money', 'less_money', 'windfall', 'resources', 'tax_money', 'other_peoples_money', 'more_dollars', 'funds', 'state_money', 'other_money', 'foreign_money', 'large_sum', 'private_money', 'government_funds', 'enormous_sums', 'taxpayer_money', 'thousands_of_dollars', 'own_funds', 'own_money', 'how_much_money', 'far_more_money', 'trust_fund', 'hundreds_of_millions_of_dollars', 'huge_amounts', 'large_amounts', 'life_savings', 'that_much_money', 'money']"
41,social_media,['follow'],"['follow', 'social_media']"
42,exercise,['skate'],"['sprints', 'quad', 'kwan', 'play', 'ski', 'race', 'ice', 'dribble', 'skate', 'lipinski', 'rink', 'skated', 'dunk', 'next_game', 'hockey_players', 'sprint', 'row', 'exercise', 'skiing', 'thin_ice', 'swim', 'putt', 'volley', 'downhill', 'dive', 'skating', 'hustle', 'skaters', 'gallop', 'eldredge', 'skates']"
43,night,['sleepy'],"['serene', 'humid', 'sleepy', 'sullen', 'cheery', 'tranquil', 'cheerful', 'noisy', 'disheveled', 'lonesome', 'cranky', 'chilly', 'rowdy', 'deserted', 'windy', 'foggy', 'scruffy', 'frigid', 'sweaty', 'balmy', 'icy', 'seedy', 'drowsy', 'rainy', 'carefree', 'smelly', 'claustrophobic', 'sunny', 'dreary', 'harried', 'forlorn', 'shabby', 'grumpy', 'boisterous', 'misty', 'placid', 'dank', 'desolate', 'dusty', 'grimy', 'filthy', 'night']"
44,kill,['skeleton'],"['butterfly', 'twig', 'skull', 'human_head', 'triangular', 'dragon', 'enclosure', 'protruding', 'skeletons', 'urn', 'turtle', 'snake', 'human_bones', 'quarry', 'meteorite', 'skeleton', 'crocodile', 'glass_box', 'crucifix', 'baboon', 'giraffe', 'corpse', 'reptile', 'boulder', 'zebra', 'tree_trunk', 'small_piece', 'fragment', 'buddha', 'bark', 'timbers', 'caterpillar', 'frieze', 'strand', 'tomb', 'coral', 'mummies', 'sculptured', 'blob', 'dinosaur', 'cave', 'jawbone', 'halo', 'crossbones', 'beneath', 'naked_woman', 'torso', 'mummy', 'impaled', 'amber', 'vitrine', 'shards', 'iris', 'glass_case', 'bullet_hole', 'bones', 'moth', 'cube', 'shard', 'encased', 'carcass', 'spider', 'beak', 'unicorn', 'carving', 'shroud', 'footprints', 'plexiglas', 'kill', 'sheath', 'lantern', 'tyrannosaurus_rex', 'fossils', 'remnant', 'skulls', 'specimen', 'crystals', 'sarcophagus', 'tyrannosaurus', 'sphinx', 'folds', 'beetle', 'cranium', 'wooden_box', 'scroll', 'skeletal_remains', 'lower_part', 'marker', 'clump', 'fossil', 'crypt', 'snout', 'diorama']"
45,blue_collar_job,[''],"['', 'blue_collar_job']"
46,art,['dance'],"['spoken_word', 'klezmer', 'traditional_music', 'juggling', 'noh', 'performing', 'ensemble', 'mime', 'tango', 'young_dancers', 'clowning', 'mr_baryshnikov', 'chinese_opera', 'folk_dancing', 'jugglers', 'troupes', 'dances', 'troupe', 'young_musicians', 'dancer', 'contemporary_music', 'mambo', 'young_performers', 'other_dancers', 'solo', 'classical_ballet', 'cirque_du_soleil', 'gospel_music', 'ensembles', 'capoeira', 'kabuki', 'folk_dance', 'modern_dance', 'waltz', 'folk_music', 'dance_music', 'acrobatics', 'tap_dancing', 'choreography', 'male_dancers', 'martial_arts', 'performance_art', 'world_music', 'african_dance', 'martha_graham', 'dance', 'puppetry', 'choreographer', 'flamenco', 'audience_participation', 'cabaret', 'classical', 'hula', 'mr_lubovitch', 'electronic_music', 'singing', 'music', 'improvisation', 'storytelling', 'ailey', 'african_music', 'latin_music', 'pilobolus', 'tap', 'drumming', 'duets', 'jazz_dance', 'ballroom_dancing', 'performers', 'samba', 'ballet', 'ragtime', 'choreographers', 'art', 'folk', 'dancing', 'puppeteers', 'dancers', 'contemporary_dance', 'musical_theater', 'spanish_dance']"
47,ridicule,['ludicrous'],"['misguided', 'unjust', 'rational', 'abhorrent', 'ludicrous', 'deplorable', 'patently', 'demeaning', 'absurd', 'callous', 'ridiculous', 'perverse', 'unfair', 'unworthy', 'malicious', 'scandalous', 'shortsighted', 'indefensible', 'despicable', 'appalling', 'bogus', 'hateful', 'pathetic', 'presumptuous', 'deceptive', 'unwarranted', 'hurtful', 'illogical', 'unjustified', 'wrongheaded', 'patronizing', 'exploitative', 'sexist', 'plausible', 'cruel', 'justifiable', 'shameful', 'irrational', 'reprehensible', 'gratuitous', 'disagreeable', 'incomprehensible', 'simplistic', 'irresponsible', 'bizarre', 'unprofessional', 'idiotic', 'immaterial', 'laughable', 'pointless', 'phony', 'repugnant', 'shocking', 'unethical', 'silly', 'unseemly', 'degrading', 'ironic', 'foolhardy', 'humiliating', 'inexcusable', 'untrue', 'unreasonable', 'disingenuous', 'outlandish', 'immoral', 'childish', 'implausible', 'distasteful', 'disgusting', 'cowardly', 'frivolous', 'insulting', 'stupid', 'naive', 'preposterous', 'ridicule', 'disgraceful', 'dishonest', 'hypocritical', 'defensible', 'nau00efve', 'outrageous', 'blatant', 'foolish', 'nonsensical']"
48,play,['wrestle'],"['mold', 'juggle', 'grips', 'confront', 'flirt', 'grapple', 'wrestling', 'deal', 'thrash', 'battle', 'reconcile', 'untangle', 'wrestle', 'dodge', 'ponder', 'play', 'grope']"
49,computer,['code'],"['computer', 'zip', 'codes', 'own_rules', 'manual', 'new_code', 'code', 'encryption', 'protocols']"
50,college,['schoolers'],"['12yearolds', 'college', '8yearolds', '10yearolds', 'older_girls', '2', 'same_schools', '11yearolds', 'schoolers', '20yearolds', 'learners', 'better_grades', '9', 'middle']"
51,optimism,['perseverance'],"['humility', 'graciousness', 'resourcefulness', 'togetherness', 'boldness', 'selfrespect', 'ingenuity', 'great_courage', 'selflessness', 'selfdiscipline', 'brilliance', 'devotion', 'adversity', 'persistence', 'selfcontrol', 'smarts', 'keen_sense', 'gentleness', 'selfassurance', 'dedication', 'stubbornness', 'great_strength', 'work_ethic', 'small_measure', 'resilience', 'sportsmanship', 'foresight', 'stamina', 'greatness', 'endurance', 'unconditional_love', 'daring', 'professionalism', 'doggedness', 'honesty', 'thoughtfulness', 'intellect', 'creativity', 'indomitable_spirit', 'caring', 'fearlessness', 'tact', 'skill', 'assertiveness', 'toughness', 'stoicism', 'steadiness', 'perseverance', 'hard_work', 'artistry', 'adaptability', 'excellence', 'mastery', 'unselfishness', 'compassion', 'diligence', 'fortitude', 'steadfastness', 'perfectionism', 'accomplishment', 'constancy', 'cohesiveness', 'generosity', 'selfconfidence', 'selfknowledge', 'courage', 'modesty', 'athleticism', 'good_humor', 'pluck', 'positive_attitude', 'resiliency', 'charisma', 'cunning', 'optimism', 'idealism', 'empathy', 'tenacity', 'guile', 'bravery', 'teamwork', 'human_spirit', 'inner_strength']"
52,stealing,['monetary'],"['wealth_effect', 'world_trade', 'indexing', 'monetary_policy', 'bundesbank', 'labor_markets', 'money_supply', 'international_trade', 'money_supply_growth', 'incremental', 'rate_cuts', 'capital_flows', 'budgetary', 'strengthening', 'german_interest_rates', 'regulatory', 'moderating', 'debtor_countries', 'the_institute_for_international_economics', 'economic', 'economic_performance', 'lower_inflation', 'public_spending', 'further_easing', 'thirdworld_debt', 'downgrading', 'economic_fundamentals', 'international_competitiveness', 'securities_markets', 'monetary', 'the_international_monetary_funds', 'economic_conditions', 'currency_values', 'exchange_rates', 'business_cycles', 'shortterm', 'government_intervention', 'fannie_maes', 'c_fred_bergsten', 'devaluing', 'federal_reserve', 'current_economic_conditions', 'price_stability', 'stealing', 'imbalances', 'fiscal_stimulus', 'interest_rate_policy', 'hedging', 'inflationary', 'german_central_bank', 'fed_policy', 'technological_change', 'unsustainable', 'the_federal_reserves', 'business_cycle', 'underpinning', 'lowering', 'tightening', 'easing', 'currency_exchange_rates', 'sustainability', 'sustained_growth', 'trade_policy', 'low_inflation', 'john_lipsky', 'short', 'the_federal_reserve_boards', 'economic_forecasts', 'real_economy', 'executive_pay', 'tax_policy', 'corporate_governance', 'domestic_economy', 'third_world_debt', 'brazilian_economy', 'industrial_policy', 'fiscal', 'economic_terms', 'fiscal_policy', 'the_national_association_of_manufacturers', 'lending', 'economic_policy', 'broadening']"
53,real_estate,['duplex'],"['penthouses', 'sunroom', 'master_bedroom', '2', 'second_and_third_floors', 'cathedral_ceiling', 'family_house', 'real_estate', 'rental_apartment', 'loft_building', 'duplexes', 'guest_room', 'condo', 'top_floor', 'lower_floor', '500_square_feet', 'town_house', 'andahalfbath', 'studio_apartment', 'master_suite', 'triplex', 'central_airconditioning', 'separate_entrance', 'pool_house', 'loft', 'story_house', 'top_two_floors', 'hardwood_floors', 'penthouse', 'bedrooms', 'bedroom_house', 'renovated', '000_square_feet', 'bedroom', 'high_ceilings', 'brownstone', 'first_and_second_floors', '3', 'bedroom_condominium', 'bedroom_unit', 'formal_dining_room', 'victorian_house', 'family_room', 'duplex', 'laundry_room', 'upper_floor', 'parquet_floors', 'dining_area', 'living_area', 'second_bedroom', 'prewar_building', 'first_floor', 'townhouse', 'entry_hall', 'carport', '20', '1bath', 'main_house', 'powder_room', 'top_three_floors', 'kitchenette', 'large_kitchen', 'singlefamily', 'finished_basement', 'vaulted_ceilings', 'cathedral_ceilings', 'car_garage', 'bedroom_colonial', 'great_room', 'new_kitchen', 'stone_fireplace']"
54,home,['chore'],"['chore', 'hardest_part', 'bother', 'hassle', 'home', 'chores', 'small_things', 'tedious']"
55,divine,['biblical'],"['sartre', 'zen', 'mayan', 'ancient_greece', 'veneration', 'mystical', 'king_david', 'mythic', '14thcentury', 'existentialism', 'byzantine', 'monastic', 'biblical', '12thcentury', 'pastoral', 'liturgical', 'old_testament', 'mythical', 'goethe', 'joseph_conrad', 'mysticism', 'kant', 'montaigne', 'hannah_arendt', 'deity', 'crucifixion', 'spinoza', 'ancient_world', 'dionysus', 'french_philosopher', 'new_testament', 'freudian', 'crusades', 'alludes', 'sacred_texts', 'zola', 'human_sacrifice', 'exegesis', 'spiritualism', 'allegorical', 'aristotle', 'chaucer', 'theological', 'medieval', 'sappho', 'allegory', 'martin_luther', 'voltaire', 'folk_tale', 'fables', 'baudelaire', 'greek_mythology', 'humanist', 'wordsworth', 'divine', 'aeschylus', 'rimbaud', '13thcentury', 'earthly', 'evocations', 'plato', 'elegy', 'sanskrit', 'herodotus', 'pagan', 'gospels', 'hebrew_bible', 'cervantes', 'rilke', 'mystic', 'elizabethan', 'william_blake', 'rousseau', 'allegories', 'meditations', 'biblical_story', 'confucius', 'mythological', 'william_james']"
56,sexual,['kiss'],"['fondle', 'mumble', 'kissed', 'shyly', 'plaintively', 'stroke', 'whistle', 'blink', 'hello', 'squirm', 'mumbled', 'clutched', 'knelt', 'crying', 'hi', 'kiss', 'laugh', 'gag', 'murmured', 'clap', 'kissing', 'exclaim', 'sexual', 'excuse', 'swear', 'big_hug', 'nod', 'stab', 'lick', 'weeping', 'dressed', 'kneel', 'bark', 'whispered', 'taunt', 'giggle', 'comfort', 'holler', 'stare', 'hurry', 'wave', 'weep', 'sobbing', 'squirmed', 'fling', 'daddy', 'murmur', 'teddy_bear', 'grin', 'hugging', 'pat', 'shouts', 'moan', 'mommy', 'bang', 'cry', 'hug', 'hugged', 'shout', 'patted', 'muttered', 'motioning', 'waves', 'handkerchief', 'giggling', 'grinning', 'whisper', 'big_smile', 'console', 'sob', 'giggled', 'bless', 'shrieked', 'gasped', 'faint', 'sigh', 'old_lady', 'smiles', 'stomp', 'scold', 'cheek', 'spit', 'lips', 'pet', 'cheeks', 'beg', 'yells', 'clutch', 'smile', 'whispers', 'kisses', 'scream', 'mama', 'whispering', 'grovel', 'uncontrollably', 'cuddle', 'tugged', 'mutter', 'wanna', 'kneeling', 'yell', 'patting', 'curse', 'wedding_ring', 'slap', 'caress', 'goodbye', 'sobbed', 'undress']"
57,fear,['unbridled'],"['equal_measure', 'verging', 'moralism', 'unerring', 'prevails', 'urbanity', 'egotism', 'pure', 'crudeness', 'suffuses', 'bespeaks', 'high_order', 'leavens', 'evinces', 'tempers', 'fear', 'silences', 'bespoke', 'utter_lack', 'glibness', 'insolence', 'orderliness', 'offhand', 'abject', 'pitiless', 'exuding', 'stokes', 'unbridled', 'amiability', 'evanescent']"
58,irritability,['laziness'],"['nau00efvetu00e9', 'selfdeception', 'low_selfesteem', 'cynicism', 'rigidity', 'narcissism', 'delusions', 'rudeness', 'superstition', 'inferiority', 'misogyny', 'snobbery', 'egotism', 'shyness', 'stupidity', 'irritability', 'venality', 'irresponsibility', 'altruism', 'selfishness', 'nihilism', 'ignorance', 'amorality', 'carelessness', 'selfloathing', 'delusion', 'bad_behavior', 'gluttony', 'selfabsorption', 'smugness', 'idiocy', 'selfindulgence', 'superficiality', 'impulsiveness', 'callousness', 'passivity', 'selfdelusion', 'cowardice', 'vulgarity', 'powerlessness', 'defensiveness', 'neurosis', 'promiscuity', 'messiness', 'opportunism', 'hubris', 'immaturity', 'recklessness', 'meanness', 'materialism', 'sloth', 'selfaggrandizement', 'incomprehension', 'victimization', 'bad_manners', 'irrationality', 'disinterest', 'selfpity', 'sensationalism', 'timidity', 'dishonesty', 'vanity', 'paranoia', 'dullness', 'selfrighteousness', 'gullibility', 'naivete', 'foolishness', 'indifference', 'good_manners', 'forgetfulness', 'laziness']"
59,superhero,['disguise'],"['smear', 'superhero', 'disguising', 'expose', 'exaggerate', 'discern', 'cloak', 'deceive', 'elude', 'reveal', 'deflect', 'humanize', 'exploit', 'detach', 'shield', 'betray', 'divine', 'imbue', 'hide', 'mislead', 'camouflage', 'obscure', 'convey', 'evade', 'uncover', 'rationalize', 'conceal', 'disguise', 'disentangle', 'inflate', 'untangle', 'mask', 'manipulate', 'tamper']"
60,business,['office'],"['mr_kerik', 'new_office', 'manhattan_office', 'business', 'office', 'own_office', 'top_aides', 'the_district_attorneys', 'district_office', 'mr_harding']"
61,driving,['taxi'],"['rush_hour', 'next_train', 'rented_car', 'security_guard', 'police_escort', 'limousine', 'minibus', 'other_car', 'passenger', 'trolley', 'bus_driver', 'curb', 'bus_station', 'toll_booth', 'd_train', 'parking_space', 'bus_stop', 'white_van', 'parking_spot', 'short_distance', 'limo', 'chauffeur', 'subway_station', 'grand_central', 'uturn', 'flat_tire', 'commuter', 'front_seat', 'gas_station', 'yellow_cab', 'errand', 'busy_street', 'convenience_store', 'motorbike', 'kennedy_airport', 'cabbie', 'e_train', 'motorcycle', 'bicycle', 'caravan', 'cabby', 'train_station', 'turnstile', 'van', 'livery_cab', 'scooter', 'porter', 'station_wagon', 'checkpoint', 'ticket_counter', 'minivan', 'city_bus', 'tour_bus', 'pickup_truck', 'stop_sign', 'own_car', 'passenger_seat', 'rental_car', 'private_car', 'ferry', 'a_train', 'second_car', 'first_car', 'jeep', 'taxis', 'pay_phone', 'traffic_light', 'ride', 'public_bus', 'car_service', 'cabs', '18wheeler', 'bus', 'mountain_bike', 'car', 'truck', 'train', 'streetcar', 'taxi', 'bike', 'f_train', 'service_station', 'family_car', 'attendant', 'taxi_driver', 'shuttle_bus', 'ambulance', 'taxicab', 'sport_utility_vehicle', 'driver', 'driving', 'patrol_car', 'tow_truck', 'school_bus', 'lincoln_town_car', 'path_train', 'subway', 'express', 'commuter_train', 'wrong_turn', 'motor_home', 'tram', 'cabdriver', 'cab', 'police_car', 'delivery_truck', 'penn_station', 'cab_driver', 'garbage_truck', 'stoplight', 'ride_home', 'red_light']"
62,pet,['feed'],"['shelter', 'ingest', 'breed', 'scatter', 'hungry_people', 'consume', 'subsist', 'pet', 'forage', 'feed', 'harvest', 'clothe', 'bathe', 'eat', 'replenish', 'starve', 'feeds', 'rake', 'hatch', 'suck', 'fertilize', 'flush', 'herd', 'trap', 'starving', 'slaughter', 'more_food', 'hungry', 'nourish', 'nurse', 'fatten', 'enough_food', 'devour', 'feeding', 'gorge', 'scrounge']"
63,childish,['hyper'],"['mischievous', 'flirtatious', 'overbearing', 'egotistical', 'manic', 'fastidious', 'childlike', 'irritatingly', 'sarcastic', 'insanely', 'fantastically', 'inarticulate', 'hyperactive', 'manipulative', 'worldly', 'fidgety', 'bombastic', 'infantile', 'preternaturally', 'pathologically', 'hyper', 'inquisitive', 'introspective', 'sassy', 'fearless', 'introverted', 'surly', 'flippant', 'annoyingly', 'virile', 'witless', 'gawky', 'cerebral', 'uncommonly', 'soulful', 'stereotypical', 'easygoing', 'pushy', 'plodding', 'cantankerous', 'impetuous', 'petulant', 'trashy', 'macho', 'sappy', 'materialistic', 'wacky', 'whiny', 'purposeful', 'brainy', 'driven', 'humorless', 'excitable', 'moody', 'rambunctious', 'uninhibited', 'extroverted', 'girlish', 'mercurial', 'frisky', 'slovenly', 'streetwise', 'snobbish', 'impulsive', 'temperamental', 'demented', 'brusque', 'humored', 'playful', 'pompous', 'devious', 'childish', 'narcissistic', 'empathetic', 'obsessive', 'neurotic', 'finicky', 'argumentative', 'flighty', 'guileless', 'nerdy', 'haughty', 'endearingly', 'cuddly']"
